rl	V(current_feedback)	V(voltage_feedback)	V(vout)	-I(Rl)
7.631000000010214e+001	6.578431e-002	1.022891e+000	9.995619e+000	1.309870e-001
7.632000000010214e+001	6.577573e-002	1.022891e+000	9.995619e+000	1.309699e-001
7.633000000010215e+001	6.576715e-002	1.022891e+000	9.995619e+000	1.309527e-001
7.634000000010215e+001	6.575857e-002	1.022891e+000	9.995620e+000	1.309355e-001
7.635000000010216e+001	6.575000e-002	1.022891e+000	9.995620e+000	1.309184e-001
7.636000000010216e+001	6.574143e-002	1.022891e+000	9.995620e+000	1.309012e-001
7.637000000010217e+001	6.573286e-002	1.022891e+000	9.995620e+000	1.308841e-001
7.638000000010217e+001	6.572429e-002	1.022891e+000	9.995620e+000	1.308670e-001
7.639000000010218e+001	6.571572e-002	1.022891e+000	9.995620e+000	1.308498e-001
7.640000000010218e+001	6.570717e-002	1.022891e+000	9.995620e+000	1.308327e-001
7.641000000010219e+001	6.569861e-002	1.022891e+000	9.995620e+000	1.308156e-001
7.642000000010219e+001	6.569005e-002	1.022891e+000	9.995620e+000	1.307985e-001
7.643000000010220e+001	6.568149e-002	1.022891e+000	9.995620e+000	1.307814e-001
7.644000000010220e+001	6.567293e-002	1.022891e+000	9.995620e+000	1.307643e-001
7.645000000010221e+001	6.566439e-002	1.022891e+000	9.995620e+000	1.307472e-001
7.646000000010221e+001	6.565584e-002	1.022891e+000	9.995620e+000	1.307300e-001
7.647000000010222e+001	6.564729e-002	1.022891e+000	9.995620e+000	1.307130e-001
7.648000000010222e+001	6.563874e-002	1.022891e+000	9.995620e+000	1.306959e-001
7.649000000010223e+001	6.563020e-002	1.022891e+000	9.995620e+000	1.306788e-001
7.650000000010223e+001	6.562167e-002	1.022891e+000	9.995620e+000	1.306617e-001
7.651000000010224e+001	6.561312e-002	1.022891e+000	9.995620e+000	1.306446e-001
7.652000000010224e+001	6.560459e-002	1.022891e+000	9.995620e+000	1.306275e-001
7.653000000010225e+001	6.559606e-002	1.022891e+000	9.995620e+000	1.306105e-001
7.654000000010225e+001	6.558753e-002	1.022891e+000	9.995620e+000	1.305934e-001
7.655000000010226e+001	6.557900e-002	1.022891e+000	9.995620e+000	1.305764e-001
7.656000000010226e+001	6.557047e-002	1.022891e+000	9.995620e+000	1.305593e-001
7.657000000010227e+001	6.556194e-002	1.022891e+000	9.995620e+000	1.305422e-001
7.658000000010227e+001	6.555343e-002	1.022891e+000	9.995620e+000	1.305252e-001
7.659000000010228e+001	6.554490e-002	1.022891e+000	9.995620e+000	1.305082e-001
7.660000000010228e+001	6.553638e-002	1.022891e+000	9.995620e+000	1.304911e-001
7.661000000010229e+001	6.552786e-002	1.022891e+000	9.995620e+000	1.304741e-001
7.662000000010229e+001	6.551936e-002	1.022891e+000	9.995620e+000	1.304571e-001
7.663000000010230e+001	6.551085e-002	1.022891e+000	9.995620e+000	1.304400e-001
7.664000000010231e+001	6.550233e-002	1.022891e+000	9.995620e+000	1.304230e-001
7.665000000010231e+001	6.549383e-002	1.022891e+000	9.995620e+000	1.304060e-001
7.666000000010232e+001	6.548532e-002	1.022891e+000	9.995620e+000	1.303890e-001
7.667000000010232e+001	6.547682e-002	1.022891e+000	9.995620e+000	1.303720e-001
7.668000000010233e+001	6.546832e-002	1.022891e+000	9.995620e+000	1.303550e-001
7.669000000010233e+001	6.545983e-002	1.022891e+000	9.995620e+000	1.303380e-001
7.670000000010234e+001	6.545132e-002	1.022891e+000	9.995620e+000	1.303210e-001
7.671000000010234e+001	6.544284e-002	1.022891e+000	9.995620e+000	1.303040e-001
7.672000000010235e+001	6.543434e-002	1.022891e+000	9.995620e+000	1.302870e-001
7.673000000010235e+001	6.542586e-002	1.022891e+000	9.995620e+000	1.302700e-001
7.674000000010236e+001	6.541737e-002	1.022891e+000	9.995621e+000	1.302531e-001
7.675000000010236e+001	6.540889e-002	1.022891e+000	9.995621e+000	1.302361e-001
7.676000000010237e+001	6.540040e-002	1.022891e+000	9.995621e+000	1.302191e-001
7.677000000010237e+001	6.539192e-002	1.022891e+000	9.995621e+000	1.302022e-001
7.678000000010238e+001	6.538344e-002	1.022891e+000	9.995621e+000	1.301852e-001
7.679000000010238e+001	6.537496e-002	1.022891e+000	9.995621e+000	1.301683e-001
7.680000000010239e+001	6.536649e-002	1.022891e+000	9.995621e+000	1.301513e-001
7.681000000010239e+001	6.535802e-002	1.022891e+000	9.995621e+000	1.301344e-001
7.682000000010240e+001	6.534956e-002	1.022891e+000	9.995621e+000	1.301174e-001
7.683000000010240e+001	6.534109e-002	1.022891e+000	9.995621e+000	1.301005e-001
7.684000000010241e+001	6.533262e-002	1.022891e+000	9.995621e+000	1.300836e-001
7.685000000010241e+001	6.532416e-002	1.022891e+000	9.995621e+000	1.300666e-001
7.686000000010242e+001	6.531570e-002	1.022891e+000	9.995621e+000	1.300497e-001
7.687000000010242e+001	6.530724e-002	1.022891e+000	9.995621e+000	1.300328e-001
7.688000000010243e+001	6.529878e-002	1.022891e+000	9.995621e+000	1.300159e-001
7.689000000010243e+001	6.529033e-002	1.022891e+000	9.995621e+000	1.299990e-001
7.690000000010244e+001	6.528188e-002	1.022891e+000	9.995621e+000	1.299821e-001
7.691000000010244e+001	6.527343e-002	1.022891e+000	9.995621e+000	1.299652e-001
7.692000000010245e+001	6.526498e-002	1.022891e+000	9.995621e+000	1.299483e-001
7.693000000010245e+001	6.525654e-002	1.022891e+000	9.995621e+000	1.299314e-001
7.694000000010246e+001	6.524809e-002	1.022891e+000	9.995621e+000	1.299145e-001
7.695000000010246e+001	6.523965e-002	1.022891e+000	9.995621e+000	1.298976e-001
7.696000000010247e+001	6.523122e-002	1.022891e+000	9.995621e+000	1.298807e-001
7.697000000010247e+001	6.522278e-002	1.022891e+000	9.995621e+000	1.298639e-001
7.698000000010248e+001	6.521434e-002	1.022891e+000	9.995621e+000	1.298470e-001
7.699000000010248e+001	6.520592e-002	1.022891e+000	9.995621e+000	1.298301e-001
7.700000000010249e+001	6.519748e-002	1.022891e+000	9.995621e+000	1.298133e-001
7.701000000010249e+001	6.518906e-002	1.022891e+000	9.995621e+000	1.297964e-001
7.702000000010250e+001	6.518063e-002	1.022891e+000	9.995621e+000	1.297795e-001
7.703000000010250e+001	6.517221e-002	1.022891e+000	9.995621e+000	1.297627e-001
7.704000000010251e+001	6.516379e-002	1.022891e+000	9.995621e+000	1.297459e-001
7.705000000010251e+001	6.515537e-002	1.022891e+000	9.995621e+000	1.297290e-001
7.706000000010252e+001	6.514695e-002	1.022891e+000	9.995621e+000	1.297122e-001
7.707000000010252e+001	6.513854e-002	1.022891e+000	9.995621e+000	1.296954e-001
7.708000000010253e+001	6.513013e-002	1.022891e+000	9.995621e+000	1.296785e-001
7.709000000010254e+001	6.512172e-002	1.022891e+000	9.995621e+000	1.296617e-001
7.710000000010254e+001	6.511331e-002	1.022891e+000	9.995621e+000	1.296449e-001
7.711000000010255e+001	6.510490e-002	1.022891e+000	9.995621e+000	1.296281e-001
7.712000000010255e+001	6.509650e-002	1.022891e+000	9.995621e+000	1.296113e-001
7.713000000010256e+001	6.508810e-002	1.022891e+000	9.995621e+000	1.295945e-001
7.714000000010256e+001	6.507970e-002	1.022891e+000	9.995621e+000	1.295777e-001
7.715000000010257e+001	6.507130e-002	1.022891e+000	9.995622e+000	1.295609e-001
7.716000000010257e+001	6.506291e-002	1.022891e+000	9.995622e+000	1.295441e-001
7.717000000010258e+001	6.505451e-002	1.022891e+000	9.995622e+000	1.295273e-001
7.718000000010258e+001	6.504612e-002	1.022891e+000	9.995622e+000	1.295105e-001
7.719000000010259e+001	6.503773e-002	1.022891e+000	9.995622e+000	1.294937e-001
7.720000000010259e+001	6.502935e-002	1.022891e+000	9.995622e+000	1.294770e-001
7.721000000010260e+001	6.502096e-002	1.022891e+000	9.995622e+000	1.294602e-001
7.722000000010260e+001	6.501259e-002	1.022891e+000	9.995622e+000	1.294434e-001
7.723000000010261e+001	6.500421e-002	1.022891e+000	9.995622e+000	1.294267e-001
7.724000000010261e+001	6.499583e-002	1.022891e+000	9.995622e+000	1.294099e-001
7.725000000010262e+001	6.498745e-002	1.022891e+000	9.995622e+000	1.293932e-001
7.726000000010262e+001	6.497908e-002	1.022891e+000	9.995622e+000	1.293764e-001
7.727000000010263e+001	6.497071e-002	1.022891e+000	9.995622e+000	1.293597e-001
7.728000000010263e+001	6.496234e-002	1.022891e+000	9.995622e+000	1.293429e-001
7.729000000010264e+001	6.495398e-002	1.022891e+000	9.995622e+000	1.293262e-001
7.730000000010264e+001	6.494562e-002	1.022891e+000	9.995623e+000	1.293095e-001
7.731000000010265e+001	6.493725e-002	1.022891e+000	9.995622e+000	1.292927e-001
7.732000000010265e+001	6.492889e-002	1.022891e+000	9.995622e+000	1.292760e-001
7.733000000010266e+001	6.492053e-002	1.022891e+000	9.995622e+000	1.292593e-001
7.734000000010266e+001	6.491218e-002	1.022891e+000	9.995622e+000	1.292426e-001
7.735000000010267e+001	6.490383e-002	1.022891e+000	9.995622e+000	1.292259e-001
7.736000000010267e+001	6.489547e-002	1.022891e+000	9.995622e+000	1.292092e-001
7.737000000010268e+001	6.488713e-002	1.022891e+000	9.995623e+000	1.291925e-001
7.738000000010268e+001	6.487878e-002	1.022891e+000	9.995622e+000	1.291758e-001
7.739000000010269e+001	6.487043e-002	1.022891e+000	9.995622e+000	1.291591e-001
7.740000000010269e+001	6.486209e-002	1.022891e+000	9.995622e+000	1.291424e-001
7.741000000010270e+001	6.485375e-002	1.022891e+000	9.995622e+000	1.291257e-001
7.742000000010270e+001	6.484541e-002	1.022891e+000	9.995622e+000	1.291090e-001
7.743000000010271e+001	6.483707e-002	1.022891e+000	9.995622e+000	1.290924e-001
7.744000000010271e+001	6.482874e-002	1.022891e+000	9.995622e+000	1.290757e-001
7.745000000010272e+001	6.482041e-002	1.022891e+000	9.995622e+000	1.290590e-001
7.746000000010272e+001	6.481208e-002	1.022891e+000	9.995622e+000	1.290424e-001
7.747000000010273e+001	6.480375e-002	1.022891e+000	9.995622e+000	1.290257e-001
7.748000000010273e+001	6.479543e-002	1.022891e+000	9.995622e+000	1.290091e-001
7.749000000010274e+001	6.478710e-002	1.022891e+000	9.995622e+000	1.289924e-001
7.750000000010274e+001	6.477877e-002	1.022891e+000	9.995622e+000	1.289758e-001
7.751000000010275e+001	6.477046e-002	1.022891e+000	9.995622e+000	1.289591e-001
7.752000000010276e+001	6.476215e-002	1.022891e+000	9.995622e+000	1.289425e-001
7.753000000010276e+001	6.475383e-002	1.022891e+000	9.995622e+000	1.289259e-001
7.754000000010277e+001	6.474552e-002	1.022891e+000	9.995622e+000	1.289092e-001
7.755000000010277e+001	6.473720e-002	1.022891e+000	9.995622e+000	1.288926e-001
7.756000000010278e+001	6.472890e-002	1.022891e+000	9.995623e+000	1.288760e-001
7.757000000010278e+001	6.472059e-002	1.022891e+000	9.995623e+000	1.288594e-001
7.758000000010279e+001	6.471229e-002	1.022891e+000	9.995623e+000	1.288428e-001
7.759000000010279e+001	6.470399e-002	1.022891e+000	9.995623e+000	1.288262e-001
7.760000000010280e+001	6.469569e-002	1.022891e+000	9.995623e+000	1.288096e-001
7.761000000010280e+001	6.468739e-002	1.022891e+000	9.995623e+000	1.287930e-001
7.762000000010281e+001	6.467909e-002	1.022891e+000	9.995623e+000	1.287764e-001
7.763000000010281e+001	6.467056e-002	1.022887e+000	9.995584e+000	1.287593e-001
7.764000000010282e+001	6.466251e-002	1.022891e+000	9.995623e+000	1.287432e-001
7.765000000010282e+001	6.465422e-002	1.022891e+000	9.995623e+000	1.287266e-001
7.766000000010283e+001	6.464593e-002	1.022891e+000	9.995623e+000	1.287100e-001
7.767000000010283e+001	6.463765e-002	1.022891e+000	9.995623e+000	1.286935e-001
7.768000000010284e+001	6.462937e-002	1.022891e+000	9.995623e+000	1.286769e-001
7.769000000010284e+001	6.462108e-002	1.022891e+000	9.995623e+000	1.286604e-001
7.770000000010285e+001	6.461281e-002	1.022891e+000	9.995623e+000	1.286438e-001
7.771000000010285e+001	6.460453e-002	1.022891e+000	9.995623e+000	1.286272e-001
7.772000000010286e+001	6.459626e-002	1.022891e+000	9.995623e+000	1.286107e-001
7.773000000010286e+001	6.458798e-002	1.022891e+000	9.995623e+000	1.285941e-001
7.774000000010287e+001	6.457971e-002	1.022891e+000	9.995623e+000	1.285776e-001
7.775000000010287e+001	6.457145e-002	1.022891e+000	9.995623e+000	1.285611e-001
7.776000000010288e+001	6.456318e-002	1.022891e+000	9.995623e+000	1.285445e-001
7.777000000010288e+001	6.455491e-002	1.022891e+000	9.995623e+000	1.285280e-001
7.778000000010289e+001	6.454665e-002	1.022891e+000	9.995623e+000	1.285115e-001
7.779000000010289e+001	6.453840e-002	1.022891e+000	9.995623e+000	1.284950e-001
7.780000000010290e+001	6.453014e-002	1.022891e+000	9.995623e+000	1.284784e-001
7.781000000010290e+001	6.452189e-002	1.022891e+000	9.995623e+000	1.284619e-001
7.782000000010291e+001	6.451363e-002	1.022891e+000	9.995623e+000	1.284454e-001
7.783000000010291e+001	6.450538e-002	1.022891e+000	9.995623e+000	1.284289e-001
7.784000000010292e+001	6.449714e-002	1.022891e+000	9.995623e+000	1.284124e-001
7.785000000010292e+001	6.448889e-002	1.022891e+000	9.995623e+000	1.283959e-001
7.786000000010293e+001	6.448065e-002	1.022891e+000	9.995623e+000	1.283794e-001
7.787000000010293e+001	6.447240e-002	1.022891e+000	9.995623e+000	1.283630e-001
7.788000000010294e+001	6.446416e-002	1.022891e+000	9.995623e+000	1.283465e-001
7.789000000010294e+001	6.445592e-002	1.022891e+000	9.995623e+000	1.283300e-001
7.790000000010295e+001	6.444769e-002	1.022891e+000	9.995623e+000	1.283135e-001
7.791000000010295e+001	6.443945e-002	1.022891e+000	9.995623e+000	1.282970e-001
7.792000000010296e+001	6.443122e-002	1.022891e+000	9.995623e+000	1.282806e-001
7.793000000010296e+001	6.442299e-002	1.022891e+000	9.995623e+000	1.282641e-001
7.794000000010297e+001	6.441476e-002	1.022891e+000	9.995623e+000	1.282477e-001
7.795000000010298e+001	6.440654e-002	1.022891e+000	9.995623e+000	1.282312e-001
7.796000000010298e+001	6.439832e-002	1.022891e+000	9.995623e+000	1.282148e-001
7.797000000010299e+001	6.439009e-002	1.022891e+000	9.995624e+000	1.281983e-001
7.798000000010299e+001	6.438188e-002	1.022891e+000	9.995624e+000	1.281819e-001
7.799000000010300e+001	6.437366e-002	1.022891e+000	9.995624e+000	1.281655e-001
7.800000000010300e+001	6.436544e-002	1.022891e+000	9.995624e+000	1.281490e-001
7.801000000010301e+001	6.435723e-002	1.022891e+000	9.995624e+000	1.281326e-001
7.802000000010301e+001	6.434902e-002	1.022891e+000	9.995624e+000	1.281162e-001
7.803000000010302e+001	6.434081e-002	1.022891e+000	9.995624e+000	1.280997e-001
7.804000000010302e+001	6.433260e-002	1.022891e+000	9.995624e+000	1.280833e-001
7.805000000010303e+001	6.432440e-002	1.022891e+000	9.995624e+000	1.280669e-001
7.806000000010303e+001	6.431620e-002	1.022891e+000	9.995624e+000	1.280505e-001
7.807000000010304e+001	6.430800e-002	1.022891e+000	9.995624e+000	1.280341e-001
7.808000000010304e+001	6.429980e-002	1.022891e+000	9.995624e+000	1.280177e-001
7.809000000010305e+001	6.429160e-002	1.022891e+000	9.995624e+000	1.280013e-001
7.810000000010305e+001	6.428341e-002	1.022891e+000	9.995624e+000	1.279849e-001
7.811000000010306e+001	6.427522e-002	1.022891e+000	9.995624e+000	1.279685e-001
7.812000000010306e+001	6.426703e-002	1.022891e+000	9.995624e+000	1.279522e-001
7.813000000010307e+001	6.425884e-002	1.022891e+000	9.995624e+000	1.279358e-001
7.814000000010307e+001	6.425066e-002	1.022891e+000	9.995624e+000	1.279194e-001
7.815000000010308e+001	6.424247e-002	1.022891e+000	9.995624e+000	1.279031e-001
7.816000000010308e+001	6.423429e-002	1.022891e+000	9.995624e+000	1.278867e-001
7.817000000010309e+001	6.422611e-002	1.022891e+000	9.995624e+000	1.278703e-001
7.818000000010309e+001	6.421793e-002	1.022891e+000	9.995624e+000	1.278540e-001
7.819000000010310e+001	6.420976e-002	1.022891e+000	9.995624e+000	1.278376e-001
7.820000000010310e+001	6.420159e-002	1.022891e+000	9.995624e+000	1.278213e-001
7.821000000010311e+001	6.419341e-002	1.022891e+000	9.995624e+000	1.278049e-001
7.822000000010311e+001	6.418525e-002	1.022891e+000	9.995624e+000	1.277886e-001
7.823000000010312e+001	6.417708e-002	1.022891e+000	9.995624e+000	1.277723e-001
7.824000000010312e+001	6.416892e-002	1.022891e+000	9.995624e+000	1.277559e-001
7.825000000010313e+001	6.416075e-002	1.022891e+000	9.995624e+000	1.277396e-001
7.826000000010313e+001	6.415259e-002	1.022891e+000	9.995624e+000	1.277233e-001
7.827000000010314e+001	6.414443e-002	1.022891e+000	9.995624e+000	1.277070e-001
7.828000000010314e+001	6.413628e-002	1.022891e+000	9.995624e+000	1.276906e-001
7.829000000010315e+001	6.412812e-002	1.022891e+000	9.995624e+000	1.276743e-001
7.830000000010315e+001	6.411997e-002	1.022891e+000	9.995624e+000	1.276580e-001
7.831000000010316e+001	6.411183e-002	1.022891e+000	9.995624e+000	1.276417e-001
7.832000000010316e+001	6.410367e-002	1.022891e+000	9.995624e+000	1.276254e-001
7.833000000010317e+001	6.409553e-002	1.022891e+000	9.995624e+000	1.276091e-001
7.834000000010317e+001	6.408738e-002	1.022891e+000	9.995624e+000	1.275928e-001
7.835000000010318e+001	6.407924e-002	1.022891e+000	9.995624e+000	1.275766e-001
7.836000000010318e+001	6.407110e-002	1.022891e+000	9.995624e+000	1.275603e-001
7.837000000010319e+001	6.406297e-002	1.022891e+000	9.995624e+000	1.275440e-001
7.838000000010320e+001	6.405483e-002	1.022891e+000	9.995624e+000	1.275277e-001
7.839000000010320e+001	6.404670e-002	1.022891e+000	9.995625e+000	1.275115e-001
7.840000000010321e+001	6.403842e-002	1.022889e+000	9.995601e+000	1.274949e-001
7.841000000010321e+001	6.403044e-002	1.022891e+000	9.995625e+000	1.274789e-001
7.842000000010322e+001	6.402231e-002	1.022891e+000	9.995625e+000	1.274627e-001
7.843000000010322e+001	6.401418e-002	1.022891e+000	9.995625e+000	1.274464e-001
7.844000000010323e+001	6.400607e-002	1.022891e+000	9.995625e+000	1.274302e-001
7.845000000010323e+001	6.399794e-002	1.022891e+000	9.995625e+000	1.274139e-001
7.846000000010324e+001	6.398983e-002	1.022891e+000	9.995625e+000	1.273977e-001
7.847000000010324e+001	6.398170e-002	1.022891e+000	9.995625e+000	1.273815e-001
7.848000000010325e+001	6.397359e-002	1.022891e+000	9.995625e+000	1.273652e-001
7.849000000010325e+001	6.396548e-002	1.022891e+000	9.995625e+000	1.273490e-001
7.850000000010326e+001	6.395737e-002	1.022891e+000	9.995625e+000	1.273328e-001
7.851000000010326e+001	6.394926e-002	1.022891e+000	9.995625e+000	1.273166e-001
7.852000000010327e+001	6.394115e-002	1.022891e+000	9.995625e+000	1.273004e-001
7.853000000010327e+001	6.393305e-002	1.022891e+000	9.995625e+000	1.272842e-001
7.854000000010328e+001	6.392495e-002	1.022891e+000	9.995625e+000	1.272679e-001
7.855000000010328e+001	6.391685e-002	1.022891e+000	9.995625e+000	1.272517e-001
7.856000000010329e+001	6.390875e-002	1.022891e+000	9.995625e+000	1.272355e-001
7.857000000010329e+001	6.390066e-002	1.022891e+000	9.995625e+000	1.272193e-001
7.858000000010330e+001	6.389256e-002	1.022891e+000	9.995625e+000	1.272032e-001
7.859000000010330e+001	6.388447e-002	1.022891e+000	9.995625e+000	1.271870e-001
7.860000000010331e+001	6.387638e-002	1.022891e+000	9.995625e+000	1.271708e-001
7.861000000010331e+001	6.386829e-002	1.022891e+000	9.995625e+000	1.271546e-001
7.862000000010332e+001	6.386021e-002	1.022891e+000	9.995625e+000	1.271385e-001
7.863000000010332e+001	6.385212e-002	1.022891e+000	9.995625e+000	1.271223e-001
7.864000000010333e+001	6.384404e-002	1.022891e+000	9.995625e+000	1.271061e-001
7.865000000010333e+001	6.383596e-002	1.022891e+000	9.995625e+000	1.270899e-001
7.866000000010334e+001	6.382788e-002	1.022891e+000	9.995625e+000	1.270738e-001
7.867000000010334e+001	6.381981e-002	1.022891e+000	9.995625e+000	1.270576e-001
7.868000000010335e+001	6.381173e-002	1.022891e+000	9.995625e+000	1.270415e-001
7.869000000010335e+001	6.380367e-002	1.022891e+000	9.995625e+000	1.270254e-001
7.870000000010336e+001	6.379560e-002	1.022891e+000	9.995625e+000	1.270092e-001
7.871000000010336e+001	6.378753e-002	1.022891e+000	9.995625e+000	1.269931e-001
7.872000000010337e+001	6.377946e-002	1.022891e+000	9.995625e+000	1.269769e-001
7.873000000010337e+001	6.377140e-002	1.022891e+000	9.995625e+000	1.269608e-001
7.874000000010338e+001	6.376334e-002	1.022891e+000	9.995625e+000	1.269447e-001
7.875000000010338e+001	6.376915e-002	1.023110e+000	9.997823e+000	1.269565e-001
7.876000000010339e+001	6.374722e-002	1.022891e+000	9.995625e+000	1.269125e-001
