Freq.	V(Vout,N004)/-I(V3)-V(n004)/I(Rl)
1.23026877081224e+001	(-2.52715956305626e+001dB,5.73374069491476e-002°)
1.23310483322877e+001	(-2.52715956103232e+001dB,5.74695832332956e-002°)
1.23594743344437e+001	(-2.52715955899905e+001dB,5.76020642146266e-002°)
1.23879658653023e+001	(-2.52715955695630e+001dB,5.77348505955276e-002°)
1.24165230759227e+001	(-2.52715955490421e+001dB,5.78679430800263e-002°)
1.24451461177124e+001	(-2.52715955284266e+001dB,5.80013423737533e-002°)
1.24738351424280e+001	(-2.52715955077155e+001dB,5.81350491839728e-002°)
1.25025903021758e+001	(-2.52715954869091e+001dB,5.82690642195784e-002°)
1.25314117494127e+001	(-2.52715954660069e+001dB,5.84033881911018e-002°)
1.25602996369473e+001	(-2.52715954450078e+001dB,5.85380218107049e-002°)
1.25892541179402e+001	(-2.52715954239115e+001dB,5.86729657921957e-002°)
1.26182753459053e+001	(-2.52715954027180e+001dB,5.88082208510317e-002°)
1.26473634747101e+001	(-2.52715953814263e+001dB,5.89437877043098e-002°)
1.26765186585770e+001	(-2.52715953600372e+001dB,5.90796670707962e-002°)
1.27057410520840e+001	(-2.52715953385496e+001dB,5.92158596708979e-002°)
1.27350308101652e+001	(-2.52715953169607e+001dB,5.93523662266760e-002°)
1.27643880881120e+001	(-2.52715952952748e+001dB,5.94891874618950e-002°)
1.27938130415738e+001	(-2.52715952734867e+001dB,5.96263241019327e-002°)
1.28233058265588e+001	(-2.52715952515988e+001dB,5.97637768738858e-002°)
1.28528665994347e+001	(-2.52715952296114e+001dB,5.99015465065150e-002°)
1.28824955169299e+001	(-2.52715952075209e+001dB,6.00396337302330e-002°)
1.29121927361339e+001	(-2.52715951853288e+001dB,6.01780392771700e-002°)
1.29419584144984e+001	(-2.52715951630340e+001dB,6.03167638811290e-002°)
1.29717927098381e+001	(-2.52715951406365e+001dB,6.04558082776124e-002°)
1.30016957803314e+001	(-2.52715951181353e+001dB,6.05951732038063e-002°)
1.30316677845215e+001	(-2.52715950955311e+001dB,6.07348593986108e-002°)
1.30617088813169e+001	(-2.52715950728212e+001dB,6.08748676026099e-002°)
1.30918192299926e+001	(-2.52715950500067e+001dB,6.10151985581157e-002°)
1.31219989901905e+001	(-2.52715950270878e+001dB,6.11558530091446e-002°)
1.31522483219209e+001	(-2.52715950040622e+001dB,6.12968317014159e-002°)
1.31825673855626e+001	(-2.52715949809318e+001dB,6.14381353823926e-002°)
1.32129563418642e+001	(-2.52715949576932e+001dB,6.15797648012263e-002°)
1.32434153519451e+001	(-2.52715949343477e+001dB,6.17217207088248e-002°)
1.32739445772959e+001	(-2.52715949108947e+001dB,6.18640038578212e-002°)
1.33045441797794e+001	(-2.52715948873343e+001dB,6.20066150025815e-002°)
1.33352143216317e+001	(-2.52715948636633e+001dB,6.21495548991890e-002°)
1.33659551654629e+001	(-2.52715948398838e+001dB,6.22928243055108e-002°)
1.33967668742578e+001	(-2.52715948159950e+001dB,6.24364239811327e-002°)
1.34276496113771e+001	(-2.52715947919962e+001dB,6.25803546873998e-002°)
1.34586035405579e+001	(-2.52715947678858e+001dB,6.27246171874042e-002°)
1.34896288259150e+001	(-2.52715947436628e+001dB,6.28692122460012e-002°)
1.35207256319412e+001	(-2.52715947193300e+001dB,6.30141406298321e-002°)
1.35518941235088e+001	(-2.52715946948852e+001dB,6.31594031072763e-002°)
1.35831344658700e+001	(-2.52715946703257e+001dB,6.33050004484764e-002°)
1.36144468246579e+001	(-2.52715946456537e+001dB,6.34509334253873e-002°)
1.36458313658877e+001	(-2.52715946208688e+001dB,6.35972028117226e-002°)
1.36772882559569e+001	(-2.52715945959688e+001dB,6.37438093829703e-002°)
1.37088176616469e+001	(-2.52715945709536e+001dB,6.38907539164187e-002°)
1.37404197501236e+001	(-2.52715945458227e+001dB,6.40380371911452e-002°)
1.37720946889379e+001	(-2.52715945205767e+001dB,6.41856599880335e-002°)
1.38038426460272e+001	(-2.52715944952130e+001dB,6.43336230897380e-002°)
1.38356637897162e+001	(-2.52715944697342e+001dB,6.44819272807623e-002°)
1.38675582887173e+001	(-2.52715944441348e+001dB,6.46305733473589e-002°)
1.38995263121319e+001	(-2.52715944184199e+001dB,6.47795620776607e-002°)
1.39315680294514e+001	(-2.52715943925851e+001dB,6.49288942615544e-002°)
1.39636836105578e+001	(-2.52715943666302e+001dB,6.50785706907883e-002°)
1.39958732257246e+001	(-2.52715943405571e+001dB,6.52285921589327e-002°)
1.40281370456180e+001	(-2.52715943143635e+001dB,6.53789594613686e-002°)
1.40604752412975e+001	(-2.52715942880494e+001dB,6.55296733953239e-002°)
1.40928879842171e+001	(-2.52715942616125e+001dB,6.56807347598490e-002°)
1.41253754462259e+001	(-2.52715942350546e+001dB,6.58321443558636e-002°)
1.41579377995692e+001	(-2.52715942083734e+001dB,6.59839029861025e-002°)
1.41905752168893e+001	(-2.52715941815695e+001dB,6.61360114551773e-002°)
1.42232878712265e+001	(-2.52715941546412e+001dB,6.62884705695408e-002°)
1.42560759360202e+001	(-2.52715941275891e+001dB,6.64412811375041e-002°)
1.42889395851094e+001	(-2.52715941004119e+001dB,6.65944439692470e-002°)
1.43218789927338e+001	(-2.52715940731098e+001dB,6.67479598768209e-002°)
1.43548943335349e+001	(-2.52715940456815e+001dB,6.69018296741340e-002°)
1.43879857825568e+001	(-2.52715940181260e+001dB,6.70560541769758e-002°)
1.44211535152470e+001	(-2.52715939904443e+001dB,6.72106342030369e-002°)
1.44543977074576e+001	(-2.52715939626341e+001dB,6.73655705718615e-002°)
1.44877185354459e+001	(-2.52715939346967e+001dB,6.75208641049104e-002°)
1.45211161758757e+001	(-2.52715939066290e+001dB,6.76765156255054e-002°)
1.45545908058180e+001	(-2.52715938784306e+001dB,6.78325259588956e-002°)
1.45881426027518e+001	(-2.52715938501031e+001dB,6.79888959322281e-002°)
1.46217717445655e+001	(-2.52715938216465e+001dB,6.81456263745627e-002°)
1.46554784095574e+001	(-2.52715937930568e+001dB,6.83027181168285e-002°)
1.46892627764369e+001	(-2.52715937643361e+001dB,6.84601719919263e-002°)
1.47231250243255e+001	(-2.52715937354818e+001dB,6.86179888346356e-002°)
1.47570653327572e+001	(-2.52715937064953e+001dB,6.87761694816861e-002°)
1.47910838816803e+001	(-2.52715936773749e+001dB,6.89347147717273e-002°)
1.48251808514578e+001	(-2.52715936481201e+001dB,6.90936255453332e-002°)
1.48593564228683e+001	(-2.52715936187297e+001dB,6.92529026450183e-002°)
1.48936107771074e+001	(-2.52715935892036e+001dB,6.94125469152535e-002°)
1.49279440957882e+001	(-2.52715935595423e+001dB,6.95725592024534e-002°)
1.49623565609426e+001	(-2.52715935297430e+001dB,6.97329403549592e-002°)
1.49968483550220e+001	(-2.52715934998066e+001dB,6.98936912230982e-002°)
1.50314196608985e+001	(-2.52715934697321e+001dB,7.00548126591406e-002°)
1.50660706618656e+001	(-2.52715934395187e+001dB,7.02163055173273e-002°)
1.51008015416397e+001	(-2.52715934091659e+001dB,7.03781706538689e-002°)
1.51356124843603e+001	(-2.52715933786729e+001dB,7.05404089269450e-002°)
1.51705036745916e+001	(-2.52715933480381e+001dB,7.07030211967087e-002°)
1.52054752973232e+001	(-2.52715933172642e+001dB,7.08660083253272e-002°)
1.52405275379711e+001	(-2.52715932863454e+001dB,7.10293711769005e-002°)
1.52756605823789e+001	(-2.52715932552851e+001dB,7.11931106175672e-002°)
1.53108746168185e+001	(-2.52715932240820e+001dB,7.13572275154548e-002°)
1.53461698279911e+001	(-2.52715931927349e+001dB,7.15217227406738e-002°)
1.53815464030285e+001	(-2.52715931612426e+001dB,7.16865971653494e-002°)
1.54170045294938e+001	(-2.52715931296056e+001dB,7.18518516636234e-002°)
1.54525443953823e+001	(-2.52715930978220e+001dB,7.20174871116421e-002°)
1.54881661891230e+001	(-2.52715930658918e+001dB,7.21835043875809e-002°)
1.55238700995790e+001	(-2.52715930338148e+001dB,7.23499043716395e-002°)
1.55596563160489e+001	(-2.52715930015892e+001dB,7.25166879460340e-002°)
1.55955250282677e+001	(-2.52715929692144e+001dB,7.26838559950208e-002°)
1.56314764264077e+001	(-2.52715929366908e+001dB,7.28514094049078e-002°)
1.56675107010796e+001	(-2.52715929040172e+001dB,7.30193490640317e-002°)
1.57036280433337e+001	(-2.52715928711923e+001dB,7.31876758627754e-002°)
1.57398286446603e+001	(-2.52715928382160e+001dB,7.33563906935822e-002°)
1.57761126969916e+001	(-2.52715928050876e+001dB,7.35254944509483e-002°)
1.58124803927020e+001	(-2.52715927718069e+001dB,7.36949880314398e-002°)
1.58489319246093e+001	(-2.52715927383716e+001dB,7.38648723336683e-002°)
1.58854674859759e+001	(-2.52715927047827e+001dB,7.40351482583450e-002°)
1.59220872705098e+001	(-2.52715926710377e+001dB,7.42058167082329e-002°)
1.59587914723654e+001	(-2.52715926371377e+001dB,7.43768785881964e-002°)
1.59955802861448e+001	(-2.52715926030813e+001dB,7.45483348051741e-002°)
1.60324539068985e+001	(-2.52715925688673e+001dB,7.47201862681903e-002°)
1.60694125301269e+001	(-2.52715925344966e+001dB,7.48924338883907e-002°)
1.61064563517808e+001	(-2.52715924999658e+001dB,7.50650785789754e-002°)
1.61435855682629e+001	(-2.52715924652763e+001dB,7.52381212552938e-002°)
1.61808003764287e+001	(-2.52715924304269e+001dB,7.54115628347872e-002°)
1.62181009735874e+001	(-2.52715923954150e+001dB,7.55854042369979e-002°)
1.62554875575029e+001	(-2.52715923602423e+001dB,7.57596463836208e-002°)
1.62929603263953e+001	(-2.52715923249081e+001dB,7.59342901984599e-002°)
1.63305194789414e+001	(-2.52715922894103e+001dB,7.61093366074313e-002°)
1.63681652142761e+001	(-2.52715922537483e+001dB,7.62847865386030e-002°)
1.64058977319934e+001	(-2.52715922179231e+001dB,7.64606409221959e-002°)
1.64437172321474e+001	(-2.52715921819310e+001dB,7.66369006905356e-002°)
1.64816239152531e+001	(-2.52715921457735e+001dB,7.68135667781380e-002°)
1.65196179822882e+001	(-2.52715921094483e+001dB,7.69906401216428e-002°)
1.65576996346933e+001	(-2.52715920729562e+001dB,7.71681216598694e-002°)
1.65958690743736e+001	(-2.52715920362958e+001dB,7.73460123337946e-002°)
1.66341265036997e+001	(-2.52715919994654e+001dB,7.75243130865570e-002°)
1.66724721255086e+001	(-2.52715919624658e+001dB,7.77030248634817e-002°)
1.67109061431051e+001	(-2.52715919252945e+001dB,7.78821486120589e-002°)
1.67494287602624e+001	(-2.52715918879525e+001dB,7.80616852819800e-002°)
1.67880401812236e+001	(-2.52715918504389e+001dB,7.82416358251189e-002°)
1.68267406107027e+001	(-2.52715918127502e+001dB,7.84220011955204e-002°)
1.68655302538854e+001	(-2.52715917748884e+001dB,7.86027823494692e-002°)
1.69044093164306e+001	(-2.52715917368521e+001dB,7.87839802454284e-002°)
1.69433780044712e+001	(-2.52715916986394e+001dB,7.89655958440708e-002°)
1.69824365246154e+001	(-2.52715916602517e+001dB,7.91476301083054e-002°)
1.70215850839475e+001	(-2.52715916216849e+001dB,7.93300840032163e-002°)
1.70608238900292e+001	(-2.52715915829421e+001dB,7.95129584961779e-002°)
1.71001531509008e+001	(-2.52715915440197e+001dB,7.96962545567315e-002°)
1.71395730750822e+001	(-2.52715915049173e+001dB,7.98799731566868e-002°)
1.71790838715738e+001	(-2.52715914656342e+001dB,8.00641152700797e-002°)
1.72186857498580e+001	(-2.52715914261708e+001dB,8.02486818732144e-002°)
1.72583789199000e+001	(-2.52715913865243e+001dB,8.04336739446099e-002°)
1.72981635921489e+001	(-2.52715913466958e+001dB,8.06190924650796e-002°)
1.73380399775393e+001	(-2.52715913066827e+001dB,8.08049384176592e-002°)
1.73780082874917e+001	(-2.52715912664847e+001dB,8.09912127876779e-002°)
1.74180687339140e+001	(-2.52715912261010e+001dB,8.11779165627281e-002°)
1.74582215292029e+001	(-2.52715911855318e+001dB,8.13650507326807e-002°)
1.74984668862444e+001	(-2.52715911447740e+001dB,8.15526162896743e-002°)
1.75388050184155e+001	(-2.52715911038302e+001dB,8.17406142281802e-002°)
1.75792361395848e+001	(-2.52715910626956e+001dB,8.19290455448836e-002°)
1.76197604641142e+001	(-2.52715910213720e+001dB,8.21179112388406e-002°)
1.76603782068595e+001	(-2.52715909798570e+001dB,8.23072123113714e-002°)
1.77010895831721e+001	(-2.52715909381502e+001dB,8.24969497661192e-002°)
1.77418948088995e+001	(-2.52715908962520e+001dB,8.26871246090371e-002°)
1.77827941003871e+001	(-2.52715908541602e+001dB,8.28777378483939e-002°)
1.78237876744787e+001	(-2.52715908118734e+001dB,8.30687904947794e-002°)
1.78648757485183e+001	(-2.52715907693919e+001dB,8.32602835611260e-002°)
1.79060585403508e+001	(-2.52715907267147e+001dB,8.34522180626970e-002°)
1.79473362683231e+001	(-2.52715906838400e+001dB,8.36445950170791e-002°)
1.79887091512857e+001	(-2.52715906407677e+001dB,8.38374154442332e-002°)
1.80301774085935e+001	(-2.52715905974961e+001dB,8.40306803664424e-002°)
1.80717412601071e+001	(-2.52715905540251e+001dB,8.42243908083688e-002°)
1.81134009261938e+001	(-2.52715905103535e+001dB,8.44185477970254e-002°)
1.81551566277291e+001	(-2.52715904664808e+001dB,8.46131523618049e-002°)
1.81970085860976e+001	(-2.52715904224044e+001dB,8.48082055344395e-002°)
1.82389570231942e+001	(-2.52715903781250e+001dB,8.50037083490852e-002°)
1.82810021614252e+001	(-2.52715903336407e+001dB,8.51996618422480e-002°)
1.83231442237099e+001	(-2.52715902889521e+001dB,8.53960670528505e-002°)
1.83653834334812e+001	(-2.52715902440561e+001dB,8.55929250221702e-002°)
1.84077200146873e+001	(-2.52715901989546e+001dB,8.57902367939412e-002°)
1.84501541917925e+001	(-2.52715901536437e+001dB,8.59880034142454e-002°)
1.84926861897785e+001	(-2.52715901081243e+001dB,8.61862259316162e-002°)
1.85353162341458e+001	(-2.52715900623942e+001dB,8.63849053969811e-002°)
1.85780445509147e+001	(-2.52715900164525e+001dB,8.65840428636993e-002°)
1.86208713666264e+001	(-2.52715899702993e+001dB,8.67836393875697e-002°)
1.86637969083444e+001	(-2.52715899239331e+001dB,8.69836960268065e-002°)
1.87068214036557e+001	(-2.52715898773535e+001dB,8.71842138420777e-002°)
1.87499450806719e+001	(-2.52715898305583e+001dB,8.73851938964754e-002°)
1.87931681680304e+001	(-2.52715897835478e+001dB,8.75866372555720e-002°)
1.88364908948957e+001	(-2.52715897363192e+001dB,8.77885449873616e-002°)
1.88799134909606e+001	(-2.52715896888727e+001dB,8.79909181623290e-002°)
1.89234361864474e+001	(-2.52715896412079e+001dB,8.81937578534186e-002°)
1.89670592121091e+001	(-2.52715895933226e+001dB,8.83970651360359e-002°)
1.90107827992307e+001	(-2.52715895452163e+001dB,8.86008410880848e-002°)
1.90546071796301e+001	(-2.52715894968881e+001dB,8.88050867899412e-002°)
1.90985325856600e+001	(-2.52715894483363e+001dB,8.90098033244735e-002°)
1.91425592502085e+001	(-2.52715893995612e+001dB,8.92149917770497e-002°)
1.91866874067005e+001	(-2.52715893505610e+001dB,8.94206532355381e-002°)
1.92309172890992e+001	(-2.52715893013348e+001dB,8.96267887903095e-002°)
1.92752491319070e+001	(-2.52715892518804e+001dB,8.98333995342475e-002°)
1.93196831701669e+001	(-2.52715892021985e+001dB,9.00404865627713e-002°)
1.93642196394637e+001	(-2.52715891522868e+001dB,9.02480509738128e-002°)
1.94088587759254e+001	(-2.52715891021443e+001dB,9.04560938678203e-002°)
1.94536008162242e+001	(-2.52715890517712e+001dB,9.06646163478165e-002°)
1.94984459975780e+001	(-2.52715890011663e+001dB,9.08736195193397e-002°)
1.95433945577515e+001	(-2.52715889503263e+001dB,9.10831044904603e-002°)
1.95884467350575e+001	(-2.52715888992524e+001dB,9.12930723718494e-002°)
1.96336027683580e+001	(-2.52715888479424e+001dB,9.15035242766995e-002°)
1.96788628970660e+001	(-2.52715887963953e+001dB,9.17144613207802e-002°)
1.97242273611461e+001	(-2.52715887446104e+001dB,9.19258846224436e-002°)
1.97696964011162e+001	(-2.52715886925873e+001dB,9.21377953026201e-002°)
1.98152702580485e+001	(-2.52715886403238e+001dB,9.23501944848012e-002°)
1.98609491735713e+001	(-2.52715885878176e+001dB,9.25630832950776e-002°)
1.99067333898694e+001	(-2.52715885350699e+001dB,9.27764628621495e-002°)
1.99526231496863e+001	(-2.52715884820796e+001dB,9.29903343173200e-002°)
1.99986186963250e+001	(-2.52715884288438e+001dB,9.32046987944760e-002°)
2.00447202736491e+001	(-2.52715883753626e+001dB,9.34195574301371e-002°)
2.00909281260848e+001	(-2.52715883216360e+001dB,9.36349113634505e-002°)
2.01372424986214e+001	(-2.52715882676594e+001dB,9.38507617361462e-002°)
2.01836636368131e+001	(-2.52715882134346e+001dB,9.40671096926395e-002°)
2.02301917867802e+001	(-2.52715881589593e+001dB,9.42839563799557e-002°)
2.02768271952103e+001	(-2.52715881042328e+001dB,9.45013029477738e-002°)
2.03235701093597e+001	(-2.52715880492536e+001dB,9.47191505484088e-002°)
2.03704207770547e+001	(-2.52715879940192e+001dB,9.49375003368354e-002°)
2.04173794466928e+001	(-2.52715879385319e+001dB,9.51563534707247e-002°)
2.04644463672442e+001	(-2.52715878827872e+001dB,9.53757111103606e-002°)
2.05116217882531e+001	(-2.52715878267862e+001dB,9.55955744187493e-002°)
2.05589059598389e+001	(-2.52715877705254e+001dB,9.58159445615307e-002°)
2.06062991326974e+001	(-2.52715877140059e+001dB,9.60368227070922e-002°)
2.06538015581027e+001	(-2.52715876572242e+001dB,9.62582100264568e-002°)
2.07014134879078e+001	(-2.52715876001825e+001dB,9.64801076933923e-002°)
2.07491351745465e+001	(-2.52715875428763e+001dB,9.67025168843316e-002°)
2.07969668710344e+001	(-2.52715874853060e+001dB,9.69254387784499e-002°)
2.08449088309703e+001	(-2.52715874274693e+001dB,9.71488745576168e-002°)
2.08929613085378e+001	(-2.52715873693650e+001dB,9.73728254064470e-002°)
2.09411245585063e+001	(-2.52715873109936e+001dB,9.75972925122837e-002°)
2.09893988362326e+001	(-2.52715872523532e+001dB,9.78222770652073e-002°)
2.10377843976621e+001	(-2.52715871934421e+001dB,9.80477802580222e-002°)
2.10862814993303e+001	(-2.52715871342590e+001dB,9.82738032862956e-002°)
2.11348903983638e+001	(-2.52715870748021e+001dB,9.85003473483526e-002°)
2.11836113524824e+001	(-2.52715870150707e+001dB,9.87274136452746e-002°)
2.12324446199995e+001	(-2.52715869550642e+001dB,9.89550033809259e-002°)
2.12813904598245e+001	(-2.52715868947806e+001dB,9.91831177619262e-002°)
2.13304491314631e+001	(-2.52715868342188e+001dB,9.94117579976955e-002°)
2.13796208950196e+001	(-2.52715867733769e+001dB,9.96409253004170e-002°)
2.14289060111979e+001	(-2.52715867122542e+001dB,9.98706208850955e-002°)
2.14783047413026e+001	(-2.52715866508500e+001dB,1.00100845969526e-001°)
2.15278173472410e+001	(-2.52715865891623e+001dB,1.00331601774304e-001°)
2.15774440915240e+001	(-2.52715865271894e+001dB,1.00562889522837e-001°)
2.16271852372675e+001	(-2.52715864649305e+001dB,1.00794710441367e-001°)
2.16770410481942e+001	(-2.52715864023849e+001dB,1.01027065758961e-001°)
2.17270117886347e+001	(-2.52715863395501e+001dB,1.01259956707501e-001°)
2.17770977235288e+001	(-2.52715862764253e+001dB,1.01493384521724e-001°)
2.18272991184273e+001	(-2.52715862130087e+001dB,1.01727350439208e-001°)
2.18776162394928e+001	(-2.52715861492995e+001dB,1.01961855700382e-001°)
2.19280493535017e+001	(-2.52715860852969e+001dB,1.02196901548557e-001°)
2.19785987278455e+001	(-2.52715860209985e+001dB,1.02432489229872e-001°)
2.20292646305318e+001	(-2.52715859564029e+001dB,1.02668619993355e-001°)
2.20800473301862e+001	(-2.52715858915087e+001dB,1.02905295090925e-001°)
2.21309470960536e+001	(-2.52715858263157e+001dB,1.03142515777377e-001°)
2.21819641979994e+001	(-2.52715857608230e+001dB,1.03380283310410e-001°)
2.22330989065112e+001	(-2.52715856950261e+001dB,1.03618598950571e-001°)
2.22843514927002e+001	(-2.52715856289267e+001dB,1.03857463961398e-001°)
