Freq.	V(vout)/I(Ip)
5.63856821782249e+004	-1.46234103895454e+001,2.46564704227077e+001
5.63956831683239e+004	-1.46263117011644e+001,2.46664799431140e+001
5.64056841584229e+004	-1.46292114648156e+001,2.46764925137009e+001
5.64156851485220e+004	-1.46321096792211e+001,2.46865081338486e+001
5.64256861386210e+004	-1.46350063418875e+001,2.46965268052410e+001
5.64356871287200e+004	-1.46379014514475e+001,2.47065485274237e+001
5.64456881188190e+004	-1.46407950061140e+001,2.47165733007351e+001
5.64556891089180e+004	-1.46436870042690e+001,2.47266011251640e+001
5.64656900990170e+004	-1.46465774442141e+001,2.47366320008958e+001
5.64756910891160e+004	-1.46494663238159e+001,2.47466659289136e+001
5.64856920792150e+004	-1.46523536417217e+001,2.47567029086993e+001
5.64956930693140e+004	-1.46552393959960e+001,2.47667429408870e+001
5.65056940594131e+004	-1.46581235852951e+001,2.47767860249390e+001
5.65156950495121e+004	-1.46610062075785e+001,2.47868321616584e+001
5.65256960396111e+004	-1.46638872610831e+001,2.47968813513085e+001
5.65356970297101e+004	-1.46667667442264e+001,2.48069335938363e+001
5.65456980198091e+004	-1.46696446548810e+001,2.48169888901808e+001
5.65556990099081e+004	-1.46725209918290e+001,2.48270472395819e+001
5.65657000000071e+004	-1.46753957528667e+001,2.48371086431453e+001
5.65757009901061e+004	-1.46782689365959e+001,2.48471731004257e+001
5.65857019802052e+004	-1.46811405413604e+001,2.48572406114801e+001
5.65957029703042e+004	-1.46840105648753e+001,2.48673111775625e+001
5.66057039604032e+004	-1.46868790059355e+001,2.48773847978638e+001
5.66157049505022e+004	-1.46897458625346e+001,2.48874614730998e+001
5.66257059406012e+004	-1.46926111330263e+001,2.48975412032958e+001
5.66357069307002e+004	-1.46954748155831e+001,2.49076239888195e+001
5.66457079207992e+004	-1.46983369086575e+001,2.49177098295077e+001
5.66557089108982e+004	-1.47011974102539e+001,2.49277987260422e+001
5.66657099009972e+004	-1.47040563186434e+001,2.49378906786054e+001
5.66757108910963e+004	-1.47069136322934e+001,2.49479856869891e+001
5.66857118811953e+004	-1.47097693493942e+001,2.49580837515256e+001
5.66957128712943e+004	-1.47126234679643e+001,2.49681848728562e+001
5.67057138613933e+004	-1.47154759864614e+001,2.49782890507954e+001
5.67157148514923e+004	-1.47183269031981e+001,2.49883962854394e+001
5.67257158415913e+004	-1.47211762162728e+001,2.49985065772600e+001
5.67357168316903e+004	-1.47240239239014e+001,2.50086199265362e+001
5.67457178217893e+004	-1.47268700243867e+001,2.50187363333526e+001
5.67557188118884e+004	-1.47297145160291e+001,2.50288557978177e+001
5.67657198019874e+004	-1.47325573970537e+001,2.50389783201744e+001
5.67757207920864e+004	-1.47353986657702e+001,2.50491039004871e+001
5.67857217821854e+004	-1.47382383202267e+001,2.50592325393457e+001
5.67957227722844e+004	-1.47410763589119e+001,2.50693642364802e+001
5.68057237623834e+004	-1.47439127798879e+001,2.50794989924154e+001
5.68157247524824e+004	-1.47467475813760e+001,2.50896368073948e+001
5.68257257425814e+004	-1.47495807615309e+001,2.50997776817922e+001
5.68357267326804e+004	-1.47524123190523e+001,2.51099216149180e+001
5.68457277227795e+004	-1.47552422519014e+001,2.51200686074905e+001
5.68557287128785e+004	-1.47580705581513e+001,2.51302186600409e+001
5.68657297029775e+004	-1.47608972362315e+001,2.51403717723822e+001
5.68757306930765e+004	-1.47637222844862e+001,2.51505279445045e+001
5.68857316831755e+004	-1.47665457006182e+001,2.51606871776045e+001
5.68957326732745e+004	-1.47693674834478e+001,2.51708494707904e+001
5.69057336633735e+004	-1.47721876313260e+001,2.51810148240101e+001
5.69157346534725e+004	-1.47750061416892e+001,2.51911832389755e+001
5.69257356435715e+004	-1.47778230135447e+001,2.52013547144012e+001
5.69357366336706e+004	-1.47806382446161e+001,2.52115292514520e+001
5.69457376237696e+004	-1.47834518332645e+001,2.52217068500442e+001
5.69557386138686e+004	-1.47862637781487e+001,2.52318875095860e+001
5.69657396039676e+004	-1.47890740768899e+001,2.52420712313857e+001
5.69757405940666e+004	-1.47918827281627e+001,2.52522580148199e+001
5.69857415841656e+004	-1.47946897299654e+001,2.52624478604841e+001
5.69957425742646e+004	-1.47974950805056e+001,2.52726407686056e+001
5.70057435643636e+004	-1.48002987780701e+001,2.52828367392529e+001
5.70157445544627e+004	-1.48031008211556e+001,2.52930357721154e+001
5.70257455445617e+004	-1.48059012075899e+001,2.53032378680863e+001
5.70357465346607e+004	-1.48086999358679e+001,2.53134430268761e+001
5.70457475247597e+004	-1.48114970040226e+001,2.53236512489977e+001
5.70557485148587e+004	-1.48142924100813e+001,2.53338625350125e+001
5.70657495049577e+004	-1.48170861528272e+001,2.53440768840433e+001
5.70757504950567e+004	-1.48198782301166e+001,2.53542942969388e+001
5.70857514851557e+004	-1.48226686403600e+001,2.53645147735368e+001
5.70957524752547e+004	-1.48254573814123e+001,2.53747383146944e+001
5.71057534653538e+004	-1.48282444518977e+001,2.53849649198209e+001
5.71157544554528e+004	-1.48310298498488e+001,2.53951945894440e+001
5.71257554455518e+004	-1.48338135735201e+001,2.54054273236652e+001
5.71357564356508e+004	-1.48365956213364e+001,2.54156631222667e+001
5.71457574257498e+004	-1.48393759908951e+001,2.54259019865862e+001
5.71557584158488e+004	-1.48421546811955e+001,2.54361439153217e+001
5.71657594059478e+004	-1.48449316897394e+001,2.54463889099814e+001
5.71757603960468e+004	-1.48477070153506e+001,2.54566369695863e+001
5.71857613861459e+004	-1.48504806560999e+001,2.54668880945697e+001
5.71957623762449e+004	-1.48532526098729e+001,2.54771422857178e+001
5.72057633663439e+004	-1.48560228751321e+001,2.54873995427372e+001
5.72157643564429e+004	-1.48587914500439e+001,2.54976598658495e+001
5.72257653465419e+004	-1.48615583326097e+001,2.55079232556283e+001
5.72357663366409e+004	-1.48643235218627e+001,2.55181897107130e+001
5.72457673267399e+004	-1.48670870150325e+001,2.55284592330692e+001
5.72557683168389e+004	-1.48698488105970e+001,2.55387318223639e+001
5.72657693069379e+004	-1.48726089070400e+001,2.55490074782544e+001
5.72757702970370e+004	-1.48753673021631e+001,2.55592862016343e+001
5.72857712871360e+004	-1.48781239948379e+001,2.55695679914333e+001
5.72957722772350e+004	-1.48808789823172e+001,2.55798528495832e+001
5.73057732673340e+004	-1.48836322637525e+001,2.55901407744871e+001
5.73157742574330e+004	-1.48863838368804e+001,2.56004317671619e+001
5.73257752475320e+004	-1.48891337000046e+001,2.56107258275819e+001
5.73357762376310e+004	-1.48918818511534e+001,2.56210229562289e+001
5.73457772277300e+004	-1.48946282887252e+001,2.56313231528668e+001
5.73557782178291e+004	-1.48973730106627e+001,2.56416264181573e+001
5.73657792079281e+004	-1.49001160155741e+001,2.56519327514862e+001
5.73757801980271e+004	-1.49028573012976e+001,2.56622421536698e+001
5.73857811881261e+004	-1.49055968663537e+001,2.56725546242658e+001
5.73957821782251e+004	-1.49083347083003e+001,2.56828701646054e+001
5.74057831683241e+004	-1.49110708265424e+001,2.56931887726135e+001
5.74157841584231e+004	-1.49138052182477e+001,2.57035104503239e+001
5.74257851485221e+004	-1.49165378816588e+001,2.57138351978104e+001
5.74357861386211e+004	-1.49192688156124e+001,2.57241630140354e+001
5.74457871287202e+004	-1.49219980175782e+001,2.57344939004664e+001
5.74557881188192e+004	-1.49247254862952e+001,2.57448278562584e+001
5.74657891089182e+004	-1.49274512197248e+001,2.57551648819592e+001
5.74757900990172e+004	-1.49301752162319e+001,2.57655049774199e+001
5.74857910891162e+004	-1.49328974733974e+001,2.57758481438945e+001
5.74957920792152e+004	-1.49356179900665e+001,2.57861943803152e+001
5.75057930693142e+004	-1.49383367644187e+001,2.57965436868375e+001
5.75157940594132e+004	-1.49410537944288e+001,2.58068960640133e+001
5.75257950495123e+004	-1.49437690781827e+001,2.58172515121520e+001
5.75357960396113e+004	-1.49464826140554e+001,2.58276100310518e+001
5.75457970297103e+004	-1.49491944004278e+001,2.58379716204888e+001
5.75557980198093e+004	-1.49519044350036e+001,2.58483362814981e+001
5.75657990099083e+004	-1.49546127163625e+001,2.58587040134813e+001
5.75758000000073e+004	-1.49573192423028e+001,2.58690748172745e+001
5.75858009901063e+004	-1.49600240115258e+001,2.58794486920766e+001
5.75958019802053e+004	-1.49627270220187e+001,2.58898256383526e+001
5.76058029703043e+004	-1.49654282716064e+001,2.59002056569250e+001
5.76158039604034e+004	-1.49681277589919e+001,2.59105887469445e+001
5.76258049505024e+004	-1.49708254818810e+001,2.59209749094199e+001
5.76358059406014e+004	-1.49735214388895e+001,2.59313641436751e+001
5.76458069307004e+004	-1.49762156278456e+001,2.59417564504965e+001
5.76558079207994e+004	-1.49789080473543e+001,2.59521518292087e+001
5.76658089108984e+004	-1.49815986951497e+001,2.59625502807623e+001
5.76758099009974e+004	-1.49842875695660e+001,2.59729518050159e+001
5.76858108910964e+004	-1.49869746692158e+001,2.59833564012448e+001
5.76958118811954e+004	-1.49896599914539e+001,2.59937640711246e+001
5.77058128712945e+004	-1.49923435351088e+001,2.60041748135545e+001
5.77158138613935e+004	-1.49950252980173e+001,2.60145886292836e+001
5.77258148514925e+004	-1.49977052783271e+001,2.60250055184677e+001
5.77358158415915e+004	-1.50003834742889e+001,2.60354254810979e+001
5.77458168316905e+004	-1.50030598846517e+001,2.60458485162352e+001
5.77558178217895e+004	-1.50057345065619e+001,2.60562746258561e+001
5.77658188118885e+004	-1.50084073387889e+001,2.60667038090090e+001
5.77758198019875e+004	-1.50110783796915e+001,2.60771360654606e+001
5.77858207920866e+004	-1.50137476269203e+001,2.60875713962487e+001
5.77958217821856e+004	-1.50164150789525e+001,2.60980098009490e+001
5.78058227722846e+004	-1.50190807338604e+001,2.61084512798480e+001
5.78158237623836e+004	-1.50217445902167e+001,2.61188958323056e+001
5.78258247524826e+004	-1.50244066452800e+001,2.61293434600856e+001
5.78358257425816e+004	-1.50270668981620e+001,2.61397941616041e+001
5.78458267326806e+004	-1.50297253464127e+001,2.61502479380484e+001
5.78558277227796e+004	-1.50323819885403e+001,2.61607047889342e+001
5.78658287128786e+004	-1.50350368227280e+001,2.61711647143138e+001
5.78758297029777e+004	-1.50376898466557e+001,2.61816277151730e+001
5.78858306930767e+004	-1.50403410589392e+001,2.61920937908160e+001
5.78958316831757e+004	-1.50429904575628e+001,2.62025629416393e+001
5.79058326732747e+004	-1.50456380410378e+001,2.62130351671275e+001
5.79158336633737e+004	-1.50482838072654e+001,2.62235104678543e+001
5.79258346534727e+004	-1.50509277542543e+001,2.62339888441868e+001
5.79358356435717e+004	-1.50535698801065e+001,2.62444702963257e+001
5.79458366336707e+004	-1.50562101833521e+001,2.62549548237139e+001
5.79558376237698e+004	-1.50588486620994e+001,2.62654424265128e+001
5.79658386138688e+004	-1.50614853144782e+001,2.62759331048999e+001
5.79758396039678e+004	-1.50641201382995e+001,2.62864268595773e+001
5.79858405940668e+004	-1.50667531319930e+001,2.62969236901283e+001
5.79958415841658e+004	-1.50693842935962e+001,2.63074235969013e+001
5.80058425742648e+004	-1.50720136217434e+001,2.63179265790904e+001
5.80158435643638e+004	-1.50746411138587e+001,2.63284326381134e+001
5.80258445544628e+004	-1.50772667687001e+001,2.63389417729723e+001
5.80358455445618e+004	-1.50798905839947e+001,2.63494539845210e+001
5.80458465346609e+004	-1.50825125581938e+001,2.63599692723073e+001
5.80558475247599e+004	-1.50851326892426e+001,2.63704876367902e+001
5.80658485148589e+004	-1.50877509754054e+001,2.63810090778569e+001
5.80758495049579e+004	-1.50903674146146e+001,2.63915335959687e+001
5.80858504950569e+004	-1.50929820054518e+001,2.64020611904524e+001
5.80958514851559e+004	-1.50955947455659e+001,2.64125918622894e+001
5.81058524752549e+004	-1.50982056336380e+001,2.64231256105804e+001
5.81158534653539e+004	-1.51008146674146e+001,2.64336624361481e+001
5.81258544554530e+004	-1.51034218452813e+001,2.64442023386420e+001
5.81358554455520e+004	-1.51060271654125e+001,2.64547453180789e+001
5.81458564356510e+004	-1.51086306256705e+001,2.64652913750493e+001
5.81558574257500e+004	-1.51112322239272e+001,2.64758405101212e+001
5.81658584158490e+004	-1.51138319593065e+001,2.64863927216286e+001
5.81758594059480e+004	-1.51164298290573e+001,2.64969480112249e+001
5.81858603960470e+004	-1.51190258317839e+001,2.65075063781594e+001
5.81958613861460e+004	-1.51216199655870e+001,2.65180678225939e+001
5.82058623762450e+004	-1.51242122283418e+001,2.65286323450693e+001
5.82158633663441e+004	-1.51268026187718e+001,2.65391999446098e+001
5.82258643564431e+004	-1.51293911339353e+001,2.65497706232331e+001
5.82358653465421e+004	-1.51319777730887e+001,2.65603443789874e+001
5.82458663366411e+004	-1.51345625339158e+001,2.65709212127846e+001
5.82558673267401e+004	-1.51371454144120e+001,2.65815011249064e+001
5.82658683168391e+004	-1.51397264130208e+001,2.65920841149099e+001
5.82758693069381e+004	-1.51423055275382e+001,2.66026701834536e+001
5.82858702970371e+004	-1.51448827566059e+001,2.66132593296943e+001
5.82958712871361e+004	-1.51474580980305e+001,2.66238515542811e+001
5.83058722772352e+004	-1.51500315496177e+001,2.66344468578553e+001
5.83158732673342e+004	-1.51526031101456e+001,2.66450452393595e+001
5.83258742574332e+004	-1.51551727774080e+001,2.66556466994185e+001
5.83358752475322e+004	-1.51577405495534e+001,2.66662512380949e+001
5.83458762376312e+004	-1.51603064245033e+001,2.66768588558026e+001
5.83558772277302e+004	-1.51628704010393e+001,2.66874695514473e+001
5.83658782178292e+004	-1.51654324765598e+001,2.66980833263772e+001
5.83758792079282e+004	-1.51679926496396e+001,2.67087001798771e+001
5.83858801980273e+004	-1.51705509181086e+001,2.67193201125058e+001
5.83958811881263e+004	-1.51731072804500e+001,2.67299431237118e+001
5.84058821782253e+004	-1.51756617347069e+001,2.67405692136773e+001
5.84158831683243e+004	-1.51782142787190e+001,2.67511983829656e+001
5.84258841584233e+004	-1.51807649106534e+001,2.67618306315619e+001
5.84358851485223e+004	-1.51833136288975e+001,2.67724659590511e+001
5.84458861386213e+004	-1.51858604319394e+001,2.67831043648409e+001
5.84558871287203e+004	-1.51884053167684e+001,2.67937458509596e+001
5.84658881188193e+004	-1.51909482823187e+001,2.68043904160400e+001
5.84758891089184e+004	-1.51934893268894e+001,2.68150380598370e+001
5.84858900990174e+004	-1.51960284478945e+001,2.68256887836001e+001
5.84958910891164e+004	-1.51985656440675e+001,2.68363425863254e+001
5.85058920792154e+004	-1.52011009129531e+001,2.68469994690499e+001
5.85158930693144e+004	-1.52036342536138e+001,2.68576594301796e+001
5.85258940594134e+004	-1.52061656630493e+001,2.68683224716961e+001
5.85358950495124e+004	-1.52086951400105e+001,2.68789885925461e+001
5.85458960396114e+004	-1.52112226824764e+001,2.68896577930077e+001
5.85558970297105e+004	-1.52137482886645e+001,2.69003300729340e+001
5.85658980198095e+004	-1.52162719565591e+001,2.69110054325914e+001
5.85758990099085e+004	-1.52187936843862e+001,2.69216838718459e+001
5.85859000000075e+004	-1.52213134702423e+001,2.69323653907225e+001
5.85959009901065e+004	-1.52238313119230e+001,2.69430499898542e+001
5.86059019802055e+004	-1.52263472083001e+001,2.69537376679141e+001
5.86159029703045e+004	-1.52288611566264e+001,2.69644284264678e+001
5.86259039604035e+004	-1.52313731554557e+001,2.69751222647501e+001
5.86359049505025e+004	-1.52338832030258e+001,2.69858191825786e+001
5.86459059406016e+004	-1.52363912970258e+001,2.69965191807124e+001
5.86559069307006e+004	-1.52388974359199e+001,2.70072222585801e+001
5.86659079207996e+004	-1.52414016179515e+001,2.70179284159414e+001
5.86759089108986e+004	-1.52439038408149e+001,2.70286376535674e+001
5.86859099009976e+004	-1.52464041026580e+001,2.70393499714133e+001
5.86959108910966e+004	-1.52489024018480e+001,2.70500653690357e+001
5.87059118811956e+004	-1.52513987359754e+001,2.70607838473755e+001
5.87159128712946e+004	-1.52538931036341e+001,2.70715054055805e+001
5.87259138613937e+004	-1.52563855030976e+001,2.70822300433973e+001
5.87359148514927e+004	-1.52588759320725e+001,2.70929577615161e+001
5.87459158415917e+004	-1.52613643890618e+001,2.71036885592988e+001
5.87559168316907e+004	-1.52638508716770e+001,2.71144224375849e+001
5.87659178217897e+004	-1.52663353781831e+001,2.71251593961088e+001
5.87759188118887e+004	-1.52688179068847e+001,2.71358994345494e+001
5.87859198019877e+004	-1.52712984554940e+001,2.71466425535951e+001
5.87959207920867e+004	-1.52737770225289e+001,2.71573887525244e+001
5.88059217821857e+004	-1.52762536058396e+001,2.71681380317791e+001
5.88159227722848e+004	-1.52787282036120e+001,2.71788903912314e+001
5.88259237623838e+004	-1.52812008138083e+001,2.71896458311250e+001
5.88359247524828e+004	-1.52836714347354e+001,2.72004043511017e+001
5.88459257425818e+004	-1.52861400642501e+001,2.72111659515838e+001
5.88559267326808e+004	-1.52886067012329e+001,2.72219306312475e+001
5.88659277227798e+004	-1.52910713426347e+001,2.72326983920327e+001
5.88759287128788e+004	-1.52935339872394e+001,2.72434692327941e+001
5.88859297029778e+004	-1.52959946326884e+001,2.72542431542985e+001
5.88959306930769e+004	-1.52984532775261e+001,2.72650201557676e+001
5.89059316831759e+004	-1.53009099197516e+001,2.72758002373833e+001
5.89159326732749e+004	-1.53033645571239e+001,2.72865833996973e+001
5.89259336633739e+004	-1.53058171882170e+001,2.72973696419025e+001
5.89359346534729e+004	-1.53082678110168e+001,2.73081589641436e+001
5.89459356435719e+004	-1.53107164233160e+001,2.73189513669731e+001
5.89559366336709e+004	-1.53131630235645e+001,2.73297468497505e+001
5.89659376237699e+004	-1.53156076094334e+001,2.73405454131734e+001
5.89759386138689e+004	-1.53180501791569e+001,2.73513470570019e+001
5.89859396039680e+004	-1.53204907313366e+001,2.73621517803611e+001
