Freq.	V(out)*I(RL)/2
3.61032028672089e+002	6.00352059749933e+001,6.34945188848915e-003
3.61190467956376e+002	6.00352059805920e+001,6.29019497514339e-003
3.61348976771910e+002	6.00352059861156e+001,6.23093927271042e-003
3.61507555149204e+002	6.00352059915617e+001,6.17168476982792e-003
3.61666203118784e+002	6.00352059969361e+001,6.11243145501568e-003
3.61824920711193e+002	6.00352060022296e+001,6.05317931697737e-003
3.61983707956983e+002	6.00352060074571e+001,5.99392834411394e-003
3.62142564886723e+002	6.00352060125980e+001,5.93467852531819e-003
3.62301491530993e+002	6.00352060176626e+001,5.87542984881518e-003
3.62460487920387e+002	6.00352060226510e+001,5.81618230355103e-003
3.62619554085514e+002	6.00352060275630e+001,5.75693587781496e-003
3.62778690056993e+002	6.00352060323988e+001,5.69769056041061e-003
3.62937895865461e+002	6.00352060371675e+001,5.63844633990958e-003
3.63097171541565e+002	6.00352060418507e+001,5.57920320479341e-003
3.63256517115966e+002	6.00352060464577e+001,5.51996114377209e-003
3.63415932619339e+002	6.00352060509884e+001,5.46072014543364e-003
3.63575418082373e+002	6.00352060554428e+001,5.40148019834231e-003
3.63734973535770e+002	6.00352060598211e+001,5.34224129100643e-003
3.63894599010245e+002	6.00352060641230e+001,5.28300341212639e-003
3.64054294536527e+002	6.00352060683487e+001,5.22376655029243e-003
3.64214060145358e+002	6.00352060724981e+001,5.16453069416331e-003
3.64373895867494e+002	6.00352060765713e+001,5.10529583222809e-003
3.64533801733704e+002	6.00352060805683e+001,5.04606195306574e-003
3.64693777774771e+002	6.00352060844890e+001,4.98682904540436e-003
3.64853824021491e+002	6.00352060883369e+001,4.92759709770163e-003
3.65013940504675e+002	6.00352060921051e+001,4.86836609864024e-003
3.65174127255145e+002	6.00352060957972e+001,4.80913603676088e-003
3.65334384303738e+002	6.00352060994221e+001,4.74990690068274e-003
3.65494711681306e+002	6.00352061029617e+001,4.69067867906513e-003
3.65655109418711e+002	6.00352061064251e+001,4.63145136042196e-003
3.65815577546831e+002	6.00352061098122e+001,4.57222493340630e-003
3.65976116096557e+002	6.00352061131232e+001,4.51299938667061e-003
3.66136725098795e+002	6.00352061163579e+001,4.45377470868218e-003
3.66297404584461e+002	6.00352061195164e+001,4.39455088806897e-003
3.66458154584488e+002	6.00352061225987e+001,4.33532791345901e-003
3.66618975129821e+002	6.00352061256094e+001,4.27610577347306e-003
3.66779866251419e+002	6.00352061285404e+001,4.21688445667580e-003
3.66940827980255e+002	6.00352061313941e+001,4.15766395174633e-003
3.67101860347314e+002	6.00352061341717e+001,4.09844424720723e-003
3.67262963383596e+002	6.00352061368729e+001,4.03922533160919e-003
3.67424137120114e+002	6.00352061394981e+001,3.98000719361187e-003
3.67585381587896e+002	6.00352061420470e+001,3.92078982188668e-003
3.67746696817981e+002	6.00352061445197e+001,3.86157320499119e-003
3.67908082841424e+002	6.00352061469163e+001,3.80235733127532e-003
3.68069539689293e+002	6.00352061492367e+001,3.74314218980573e-003
3.68231067392669e+002	6.00352061514808e+001,3.68392776884080e-003
3.68392665982646e+002	6.00352061536488e+001,3.62471405709698e-003
3.68554335490335e+002	6.00352061557407e+001,3.56550104313236e-003
3.68716075946856e+002	6.00352061577563e+001,3.50628871569187e-003
3.68877887383346e+002	6.00352061597049e+001,3.44707706315445e-003
3.69039769830955e+002	6.00352061615682e+001,3.38786607430191e-003
3.69201723320845e+002	6.00352061633554e+001,3.32865573762324e-003
3.69363747884195e+002	6.00352061650663e+001,3.26944604170283e-003
3.69525843552194e+002	6.00352061667011e+001,3.21023697534603e-003
3.69688010356047e+002	6.00352061682597e+001,3.15102852686259e-003
3.69850248326971e+002	6.00352061697421e+001,3.09182068501869e-003
3.70012557496199e+002	6.00352061711484e+001,3.03261343850343e-003
3.70174937894977e+002	6.00352061724785e+001,2.97340677577305e-003
3.70337389554562e+002	6.00352061737325e+001,2.91420068544493e-003
3.70499912506229e+002	6.00352061749204e+001,2.85499515615661e-003
3.70662506781264e+002	6.00352061760221e+001,2.79579017651528e-003
3.70825172410966e+002	6.00352061770475e+001,2.73658573502614e-003
3.70987909426651e+002	6.00352061779968e+001,2.67738182049734e-003
3.71150717859645e+002	6.00352061788700e+001,2.61817842133541e-003
3.71313597741291e+002	6.00352061796715e+001,2.55897552625806e-003
3.71476549102944e+002	6.00352061803924e+001,2.49977312390914e-003
3.71639571975973e+002	6.00352061810370e+001,2.44057120268613e-003
3.71802666391761e+002	6.00352061816055e+001,2.38136975135883e-003
3.71965832381704e+002	6.00352061820979e+001,2.32216875855543e-003
3.72129069977212e+002	6.00352061825152e+001,2.26296821266977e-003
3.72292379209711e+002	6.00352061828552e+001,2.20376810257105e-003
3.72455760110637e+002	6.00352061831283e+001,2.14456841670362e-003
3.72619212711444e+002	6.00352061833160e+001,2.08536914376189e-003
3.72782737043595e+002	6.00352061834276e+001,2.02617027219163e-003
3.72946333138571e+002	6.00352061834630e+001,1.96697179078345e-003
3.73110001027865e+002	6.00352061834223e+001,1.90777368805719e-003
3.73273740742983e+002	6.00352061833099e+001,1.84857595266973e-003
3.73437552315447e+002	6.00352061831169e+001,1.78937857309284e-003
3.73601435776792e+002	6.00352061828477e+001,1.73018153806445e-003
3.73765391158565e+002	6.00352061825023e+001,1.67098483616110e-003
3.73929418492330e+002	6.00352061820808e+001,1.61178845586622e-003
3.74093517809662e+002	6.00352061815831e+001,1.55259238600836e-003
3.74257689142151e+002	6.00352061810093e+001,1.49339661495730e-003
3.74421932521402e+002	6.00352061803593e+001,1.43420113153913e-003
3.74586247979032e+002	6.00352061796331e+001,1.37500592414683e-003
3.74750635546673e+002	6.00352061788309e+001,1.31581098160535e-003
3.74915095255970e+002	6.00352061779570e+001,1.25661629232409e-003
3.75079627138583e+002	6.00352061770024e+001,1.19742184498981e-003
3.75244231226185e+002	6.00352061759716e+001,1.13822762817407e-003
3.75408907550464e+002	6.00352061748646e+001,1.07903363049109e-003
3.75573656143120e+002	6.00352061736816e+001,1.01983984071321e-003
3.75738477035869e+002	6.00352061724223e+001,9.60646247157824e-004
3.75903370260439e+002	6.00352061710869e+001,9.01452838572527e-004
3.76068335848574e+002	6.00352061696844e+001,8.42259603543019e-004
3.76233373832030e+002	6.00352061681967e+001,7.83066530797042e-004
3.76398484242578e+002	6.00352061666328e+001,7.23873608813598e-004
3.76563667112003e+002	6.00352061649927e+001,6.64680826154756e-004
3.76728922472104e+002	6.00352061632765e+001,6.05488171464923e-004
3.76894250354692e+002	6.00352061614841e+001,5.46295633470020e-004
3.77059650791595e+002	6.00352061596155e+001,4.87103200652652e-004
3.77225123814654e+002	6.00352061576707e+001,4.27910861633368e-004
3.77390669455721e+002	6.00352061556498e+001,3.68718604949162e-004
3.77556287746667e+002	6.00352061535538e+001,3.09526419411678e-004
3.77721978719374e+002	6.00352061513805e+001,2.50334293452786e-004
3.77887742405738e+002	6.00352061491311e+001,1.91142215667160e-004
3.78053578837669e+002	6.00352061468054e+001,1.31950174812035e-004
3.78219488047092e+002	6.00352061444036e+001,7.27581593066412e-005
3.78385470065946e+002	6.00352061419302e+001,1.35661578485149e-005
3.78551524926183e+002	6.00352061393760e+001,-4.56258409030230e-005
3.78717652659769e+002	6.00352061367456e+001,-1.04817848388604e-004
3.78883853298685e+002	6.00352061340481e+001,-1.64009876036108e-004
3.79050126874926e+002	6.00352061312654e+001,-2.23201935244286e-004
3.79216473420500e+002	6.00352061284064e+001,-2.82394037360458e-004
3.79382892967430e+002	6.00352061254713e+001,-3.41586193862491e-004
3.79549385547753e+002	6.00352061224691e+001,-4.00778415959758e-004
3.79715951193519e+002	6.00352061193816e+001,-4.59970715186918e-004
3.79882589936794e+002	6.00352061162178e+001,-5.19163103021910e-004
3.80049301809655e+002	6.00352061129779e+001,-5.78355590669759e-004
3.80216086844197e+002	6.00352061096617e+001,-6.37548189662246e-004
3.80382945072526e+002	6.00352061062693e+001,-6.96740911247267e-004
3.80549876526764e+002	6.00352061028007e+001,-7.55933767029725e-004
3.80716881239045e+002	6.00352060992560e+001,-8.15126768230481e-004
3.80883959241519e+002	6.00352060956349e+001,-8.74319926322806e-004
3.81051110566350e+002	6.00352060919377e+001,-9.33513252780074e-004
3.81218335245715e+002	6.00352060881643e+001,-9.92706758777623e-004
3.81385633311806e+002	6.00352060843180e+001,-1.05190045584017e-003
3.81553004796828e+002	6.00352060803921e+001,-1.11109435543899e-003
3.81720449733002e+002	6.00352060763899e+001,-1.17028846880177e-003
3.81887968152562e+002	6.00352060723161e+001,-1.22948280746481e-003
3.82055560087757e+002	6.00352060681615e+001,-1.28867738276280e-003
3.82223225570847e+002	6.00352060639307e+001,-1.34787220614910e-003
3.82390964634111e+002	6.00352060596236e+001,-1.40706728883931e-003
3.82558777309838e+002	6.00352060552402e+001,-1.46626264242710e-003
3.82726663630334e+002	6.00352060507818e+001,-1.52545827820735e-003
3.82894623627918e+002	6.00352060462459e+001,-1.58465420764538e-003
3.83062657334922e+002	6.00352060416430e+001,-1.64385044204367e-003
3.83230764783696e+002	6.00352060369546e+001,-1.70304699289231e-003
3.83398946006599e+002	6.00352060321900e+001,-1.76224387152074e-003
3.83567201036009e+002	6.00352060273491e+001,-1.82144108936393e-003
3.83735529904314e+002	6.00352060224319e+001,-1.88063865780309e-003
3.83903932643920e+002	6.00352060174385e+001,-1.93983658819108e-003
3.84072409287244e+002	6.00352060123687e+001,-1.99903489206899e-003
3.84240959866721e+002	6.00352060072284e+001,-2.05823358065286e-003
3.84409584414795e+002	6.00352060020061e+001,-2.11743266540447e-003
3.84578282963930e+002	6.00352059967075e+001,-2.17663215771514e-003
3.84747055546599e+002	6.00352059913326e+001,-2.23583206901125e-003
3.84915902195293e+002	6.00352059858814e+001,-2.29503241073796e-003
3.85084822942517e+002	6.00352059803539e+001,-2.35423319410957e-003
3.85253817820787e+002	6.00352059747548e+001,-2.41343443070306e-003
3.85422886862637e+002	6.00352059690746e+001,-2.47263613191838e-003
3.85592030100612e+002	6.00352059633182e+001,-2.53183830898124e-003
3.85761247567276e+002	6.00352059574855e+001,-2.59104097347918e-003
3.85930539295202e+002	6.00352059515764e+001,-2.65024413659598e-003
3.86099905316980e+002	6.00352059455910e+001,-2.70944780999820e-003
3.86269345665214e+002	6.00352059395293e+001,-2.76865200484199e-003
3.86438860372523e+002	6.00352059334004e+001,-2.82785673260612e-003
3.86608449471539e+002	6.00352059271860e+001,-2.88706200477914e-003
3.86778112994909e+002	6.00352059208986e+001,-2.94626783267148e-003
3.86947850975294e+002	6.00352059145315e+001,-3.00547422769691e-003
3.87117663445369e+002	6.00352059080880e+001,-3.06468120127473e-003
3.87287550437826e+002	6.00352059015682e+001,-3.12388876458179e-003
3.87457511985366e+002	6.00352058949720e+001,-3.18309692944099e-003
3.87627548120711e+002	6.00352058882994e+001,-3.24230570691243e-003
3.87797658876591e+002	6.00352058815516e+001,-3.30151510843349e-003
3.87967844285755e+002	6.00352058747263e+001,-3.36072514557340e-003
3.88138104380964e+002	6.00352058678246e+001,-3.41993582953410e-003
3.88308439194995e+002	6.00352058608464e+001,-3.47914717191792e-003
3.88478848760637e+002	6.00352058537919e+001,-3.53835918395245e-003
3.88649333110696e+002	6.00352058466656e+001,-3.59757187714894e-003
3.88819892277990e+002	6.00352058394583e+001,-3.65678526280982e-003
3.88990526295354e+002	6.00352058321746e+001,-3.71599935230863e-003
3.89161235195635e+002	6.00352058248144e+001,-3.77521415716502e-003
3.89332019011697e+002	6.00352058173778e+001,-3.83442968871201e-003
3.89502877776415e+002	6.00352058098693e+001,-3.89364595843695e-003
3.89673811522680e+002	6.00352058022799e+001,-3.95286297753001e-003
3.89844820283400e+002	6.00352057946186e+001,-4.01208075756974e-003
3.90015904091494e+002	6.00352057868762e+001,-4.07129930992228e-003
3.90187062979896e+002	6.00352057790574e+001,-4.13051864601266e-003
3.90358296981556e+002	6.00352057711622e+001,-4.18973877719308e-003
3.90529606129437e+002	6.00352057631904e+001,-4.24895971481781e-003
3.90700990456517e+002	6.00352057551422e+001,-4.30818147039958e-003
3.90872449995788e+002	6.00352057470176e+001,-4.36740405520928e-003
3.91043984780259e+002	6.00352057388210e+001,-4.42662748072201e-003
3.91215594842949e+002	6.00352057305433e+001,-4.48585175839008e-003
3.91387280216895e+002	6.00352057221892e+001,-4.54507689960543e-003
3.91559040935148e+002	6.00352057137585e+001,-4.60430291563565e-003
3.91730877030771e+002	6.00352057052513e+001,-4.66352981798053e-003
3.91902788536846e+002	6.00352056966676e+001,-4.72275761811630e-003
3.92074775486465e+002	6.00352056880177e+001,-4.78198632728179e-003
3.92246837912737e+002	6.00352056792810e+001,-4.84121595696193e-003
3.92418975848786e+002	6.00352056704677e+001,-4.90044651853944e-003
3.92591189327748e+002	6.00352056615779e+001,-4.95967802349423e-003
3.92763478382776e+002	6.00352056526115e+001,-5.01891048303535e-003
3.92935843047037e+002	6.00352056435697e+001,-5.07814390880062e-003
3.93108283353711e+002	6.00352056344502e+001,-5.13737831205400e-003
3.93280799335994e+002	6.00352056252587e+001,-5.19661370428617e-003
3.93453391027097e+002	6.00352056159861e+001,-5.25585009672464e-003
3.93626058460245e+002	6.00352056066369e+001,-5.31508750102312e-003
3.93798801668677e+002	6.00352055972110e+001,-5.37432592826711e-003
3.93971620685647e+002	6.00352055877086e+001,-5.43356539021987e-003
3.94144515544423e+002	6.00352055781296e+001,-5.49280589810281e-003
3.94317486278290e+002	6.00352055684820e+001,-5.55204746328792e-003
3.94490532920544e+002	6.00352055587497e+001,-5.61129009722820e-003
3.94663655504499e+002	6.00352055489408e+001,-5.67053381129621e-003
3.94836854063482e+002	6.00352055390587e+001,-5.72977861695756e-003
3.95010128630833e+002	6.00352055290965e+001,-5.78902452560738e-003
3.95183479239911e+002	6.00352055190577e+001,-5.84827154860373e-003
3.95356905924084e+002	6.00352055089422e+001,-5.90751969730612e-003
3.95530408716740e+002	6.00352054987501e+001,-5.96676898328887e-003
3.95703987651279e+002	6.00352054884812e+001,-6.02601941773904e-003
3.95877642761114e+002	6.00352054781357e+001,-6.08527101224921e-003
3.96051374079677e+002	6.00352054677135e+001,-6.14452377814131e-003
3.96225181640411e+002	6.00352054572146e+001,-6.20377772682339e-003
3.96399065476775e+002	6.00352054466390e+001,-6.26303286976065e-003
3.96573025622244e+002	6.00352054359913e+001,-6.32228921829728e-003
3.96747062110304e+002	6.00352054252622e+001,-6.38154678386011e-003
3.96921174974460e+002	6.00352054144565e+001,-6.44080557776767e-003
3.97095364248228e+002	6.00352054035740e+001,-6.50006561164035e-003
3.97269629965142e+002	6.00352053926147e+001,-6.55932689661541e-003
3.97443972158749e+002	6.00352053815787e+001,-6.61858944436678e-003
3.97618390862610e+002	6.00352053704716e+001,-6.67785326612710e-003
3.97792886110302e+002	6.00352053592821e+001,-6.73711837336570e-003
3.97967457935416e+002	6.00352053480169e+001,-6.79638477741257e-003
3.98142106371559e+002	6.00352053366737e+001,-6.85565248982439e-003
3.98316831452352e+002	6.00352053252538e+001,-6.91492152200099e-003
3.98491633211429e+002	6.00352053137571e+001,-6.97419188520832e-003
3.98666511682441e+002	6.00352053021835e+001,-7.03346359084703e-003
3.98841466899054e+002	6.00352052905377e+001,-7.09273665052403e-003
3.99016498894947e+002	6.00352052788105e+001,-7.15201107546472e-003
3.99191607703815e+002	6.00352052670065e+001,-7.21128687724891e-003
3.99366793359367e+002	6.00352052551256e+001,-7.27056406705695e-003
3.99542055895328e+002	6.00352052431678e+001,-7.32984265655528e-003
3.99717395345436e+002	6.00352052311332e+001,-7.38912265699593e-003
3.99892811743446e+002	6.00352052190251e+001,-7.44840407981362e-003
4.00068305123126e+002	6.00352052068469e+001,-7.50768693644341e-003
4.00243875518260e+002	6.00352051945816e+001,-7.56697123830379e-003
4.00419522962646e+002	6.00352051822394e+001,-7.62625699682659e-003
4.00595247490097e+002	6.00352051698203e+001,-7.68554422326849e-003
4.00771049134441e+002	6.00352051573242e+001,-7.74483292926371e-003
4.00946927929521e+002	6.00352051447569e+001,-7.80412312603135e-003
4.01122883909194e+002	6.00352051321071e+001,-7.86341482522429e-003
4.01298917107334e+002	6.00352051193801e+001,-7.92270803795184e-003
4.01475027557827e+002	6.00352051065763e+001,-7.98200277584546e-003
4.01651215294576e+002	6.00352050936954e+001,-8.04129905029220e-003
4.01827480351498e+002	6.00352050807376e+001,-8.10059687264215e-003
4.02003822762525e+002	6.00352050677120e+001,-8.15989625436895e-003
4.02180242561604e+002	6.00352050546002e+001,-8.21919720685028e-003
4.02356739782697e+002	6.00352050414113e+001,-8.27849974150992e-003
4.02533314459780e+002	6.00352050281500e+001,-8.33780386985890e-003
4.02709966626846e+002	6.00352050148071e+001,-8.39710960305380e-003
4.02886696317900e+002	6.00352050013883e+001,-8.45641695281801e-003
4.03063503566964e+002	6.00352049878913e+001,-8.51572593034899e-003
4.03240388408075e+002	6.00352049743173e+001,-8.57503654726767e-003
4.03417350875285e+002	6.00352049606662e+001,-8.63434881471242e-003
4.03594391002658e+002	6.00352049469380e+001,-8.69366274435999e-003
4.03771508824277e+002	6.00352049331326e+001,-8.75297834747071e-003
4.03948704374237e+002	6.00352049192502e+001,-8.81229563555225e-003
