Freq.	V(vin)/-I(Vg)
1.69824365246118e+004	8.54230228830475e+004,-7.87277547495266e+003
1.70215850839438e+004	8.54202460761946e+004,-7.89076178720994e+003
1.70608238900256e+004	8.54174564125491e+004,-7.90878859666367e+003
1.71001531508972e+004	8.54146538323165e+004,-7.92685599008991e+003
1.71395730750785e+004	8.54118382757334e+004,-7.94496405275779e+003
1.71790838715702e+004	8.54090096825067e+004,-7.96311287144103e+003
1.72186857498543e+004	8.54061679922539e+004,-7.98130253200634e+003
1.72583789198963e+004	8.54033131442128e+004,-7.99953312102070e+003
1.72981635921453e+004	8.54004450773490e+004,-8.01780472514773e+003
1.73380399775356e+004	8.53975637301213e+004,-8.03611743234966e+003
1.73780082874880e+004	8.53946690413230e+004,-8.05447132747361e+003
1.74180687339103e+004	8.53917609487101e+004,-8.07286649947349e+003
1.74582215291992e+004	8.53888393903358e+004,-8.09130303438789e+003
1.74984668862407e+004	8.53859043035442e+004,-8.10978102055249e+003
1.75388050184118e+004	8.53829556256791e+004,-8.12830054499296e+003
1.75792361395811e+004	8.53799932937175e+004,-8.14686169522524e+003
1.76197604641104e+004	8.53770172443215e+004,-8.16546455905713e+003
1.76603782068558e+004	8.53740274137485e+004,-8.18410922498613e+003
1.77010895831683e+004	8.53710237380909e+004,-8.20279578099745e+003
1.77418948088957e+004	8.53680061533441e+004,-8.22152431416088e+003
1.77827941003833e+004	8.53649745946407e+004,-8.24029491464074e+003
1.78237876744749e+004	8.53619289974026e+004,-8.25910766968004e+003
1.78648757485145e+004	8.53588692963339e+004,-8.27796266881131e+003
1.79060585403470e+004	8.53557954261220e+004,-8.29686000024898e+003
1.79473362683193e+004	8.53527073209671e+004,-8.31579975329264e+003
1.79887091512819e+004	8.53496049148926e+004,-8.33478201672336e+003
1.80301774085897e+004	8.53464881416260e+004,-8.35380687940365e+003
1.80717412601032e+004	8.53433569342059e+004,-8.37287443227963e+003
1.81134009261900e+004	8.53402112260479e+004,-8.39198476297372e+003
1.81551566277253e+004	8.53370509495523e+004,-8.41113796279057e+003
1.81970085860938e+004	8.53338760373748e+004,-8.43033412030999e+003
1.82389570231903e+004	8.53306864214384e+004,-8.44957332639217e+003
1.82810021614213e+004	8.53274820337141e+004,-8.46885567017056e+003
1.83231442237060e+004	8.53242628055188e+004,-8.48818124265693e+003
1.83653834334773e+004	8.53210286680562e+004,-8.50755013393527e+003
1.84077200146834e+004	8.53177795520309e+004,-8.52696243516505e+003
1.84501541917886e+004	8.53145153883552e+004,-8.54641823497616e+003
1.84926861897746e+004	8.53112361067957e+004,-8.56591762627271e+003
1.85353162341419e+004	8.53079416373246e+004,-8.58546069942746e+003
1.85780445509108e+004	8.53046319094852e+004,-8.60504754548366e+003
1.86208713666224e+004	8.53013068527154e+004,-8.62467825455456e+003
1.86637969083405e+004	8.52979663953588e+004,-8.64435292061839e+003
1.87068214036517e+004	8.52946104666291e+004,-8.66407163192351e+003
1.87499450806679e+004	8.52912389942414e+004,-8.68383448258148e+003
1.87931681680264e+004	8.52878519062848e+004,-8.70364156337022e+003
1.88364908948917e+004	8.52844491302410e+004,-8.72349296653020e+003
1.88799134909566e+004	8.52810305934834e+004,-8.74338878336718e+003
1.89234361864434e+004	8.52775962228548e+004,-8.76332910624725e+003
1.89670592121051e+004	8.52741459445755e+004,-8.78331402899351e+003
1.90107827992266e+004	8.52706796854260e+004,-8.80334364129778e+003
1.90546071796261e+004	8.52671973707303e+004,-8.82341803830069e+003
1.90985325856560e+004	8.52636989262802e+004,-8.84353731140768e+003
1.91425592502044e+004	8.52601842771591e+004,-8.86370155387700e+003
1.91866874066965e+004	8.52566533483320e+004,-8.88391085802500e+003
1.92309172890951e+004	8.52531060638878e+004,-8.90416531881734e+003
1.92752491319029e+004	8.52495423482940e+004,-8.92446502788008e+003
1.93196831701628e+004	8.52459621252240e+004,-8.94481007908748e+003
1.93642196394596e+004	8.52423653179707e+004,-8.96520056656400e+003
1.94088587759213e+004	8.52387518500378e+004,-8.98563658189091e+003
1.94536008162201e+004	8.52351216436240e+004,-9.00611822128789e+003
1.94984459975739e+004	8.52314746213856e+004,-9.02664557723148e+003
1.95433945577474e+004	8.52278107050879e+004,-9.04721874483829e+003
1.95884467350533e+004	8.52241298163663e+004,-9.06783781827363e+003
1.96336027683539e+004	8.52204318767273e+004,-9.08850289075136e+003
1.96788628970618e+004	8.52167168068554e+004,-9.10921405772029e+003
1.97242273611419e+004	8.52129845272240e+004,-9.12997141407524e+003
1.97696964011120e+004	8.52092349581651e+004,-9.15077505375436e+003
1.98152702580443e+004	8.52054680196243e+004,-9.17162507093661e+003
1.98609491735670e+004	8.52016836306282e+004,-9.19252156242841e+003
1.99067333898652e+004	8.51978817104189e+004,-9.21346462248560e+003
1.99526231496821e+004	8.51940621775745e+004,-9.23445434679351e+003
1.99986186963207e+004	8.51902249507985e+004,-9.25549082888308e+003
2.00447202736449e+004	8.51863699472622e+004,-9.27657416769555e+003
2.00909281260805e+004	8.51824970853871e+004,-9.29770445483782e+003
2.01372424986171e+004	8.51786062814474e+004,-9.31888179011112e+003
2.01836636368088e+004	8.51746974527967e+004,-9.34010626677808e+003
2.02301917867759e+004	8.51707705157686e+004,-9.36137798111620e+003
2.02768271952060e+004	8.51668253861118e+004,-9.38269703042571e+003
2.03235701093554e+004	8.51628619796044e+004,-9.40406351024289e+003
2.03704207770503e+004	8.51588802112555e+004,-9.42547751791886e+003
2.04173794466884e+004	8.51548799961075e+004,-9.44693914903992e+003
2.04644463672398e+004	8.51508612486086e+004,-9.46844850020940e+003
2.05116217882487e+004	8.51468238830581e+004,-9.49000566705838e+003
2.05589059598345e+004	8.51427678122609e+004,-9.51161075020669e+003
2.06062991326931e+004	8.51386929502151e+004,-9.53326384333741e+003
2.06538015580983e+004	8.51345992093288e+004,-9.55496504551643e+003
2.07014134879034e+004	8.51304865023968e+004,-9.57671445244848e+003
2.07491351745421e+004	8.51263547411569e+004,-9.59851216283295e+003
2.07969668710299e+004	8.51222038373701e+004,-9.62035827359493e+003
2.08449088309658e+004	8.51180337020965e+004,-9.64225288306174e+003
2.08929613085333e+004	8.51138442464222e+004,-9.66419608778518e+003
2.09411245585019e+004	8.51096353804509e+004,-9.68618798690644e+003
2.09893988362281e+004	8.51054070142198e+004,-9.70822867818582e+003
2.10377843976576e+004	8.51011590575101e+004,-9.73031825879434e+003
2.10862814993258e+004	8.50968914189368e+004,-9.75245682928240e+003
2.11348903983593e+004	8.50926040077722e+004,-9.77464448563988e+003
2.11836113524779e+004	8.50882967321148e+004,-9.79688132723212e+003
2.12324446199950e+004	8.50839694997088e+004,-9.81916745322609e+003
2.12813904598199e+004	8.50796222183224e+004,-9.84150296100503e+003
2.13304491314586e+004	8.50752547946246e+004,-9.86388795092315e+003
2.13796208950151e+004	8.50708671353904e+004,-9.88632252114984e+003
2.14289060111933e+004	8.50664591466723e+004,-9.90880677123843e+003
2.14783047412981e+004	8.50620307343464e+004,-9.93134079974392e+003
2.15278173472364e+004	8.50575818035543e+004,-9.95392470660005e+003
2.15774440915194e+004	8.50531122590794e+004,-9.97655859153369e+003
2.16271852372629e+004	8.50486220056218e+004,-9.99924255287378e+003
2.16770410481896e+004	8.50441109468558e+004,-1.00219766915106e+004
2.17270117886301e+004	8.50395789865665e+004,-1.00447611061435e+004
2.17770977235242e+004	8.50350260275975e+004,-1.00675958976322e+004
2.18272991184226e+004	8.50304519725231e+004,-1.00904811662267e+004
2.18776162394881e+004	8.50258567239221e+004,-1.01134170103760e+004
2.19280493534970e+004	8.50212401833359e+004,-1.01364035310814e+004
2.19785987278408e+004	8.50166022517405e+004,-1.01594408299150e+004
2.20292646305271e+004	8.50119428303087e+004,-1.01825290058543e+004
2.20800473301815e+004	8.50072618194545e+004,-1.02056681592358e+004
2.21309470960489e+004	8.50025591188270e+004,-1.02288583917531e+004
2.21819641979947e+004	8.49978346276919e+004,-1.02520998048723e+004
2.22330989065065e+004	8.49930882456107e+004,-1.02753924970657e+004
2.22843514926955e+004	8.49883198707917e+004,-1.02987365705275e+004
2.23357222282977e+004	8.49835294012557e+004,-1.03221321264316e+004
2.23872113856758e+004	8.49787167346280e+004,-1.03455792657168e+004
2.24388192378200e+004	8.49738817677592e+004,-1.03690780906684e+004
2.24905460583502e+004	8.49690243975992e+004,-1.03926287013612e+004
2.25423921215166e+004	8.49641445204071e+004,-1.04162311988155e+004
2.25943577022021e+004	8.49592420316589e+004,-1.04398856853919e+004
2.26464430759229e+004	8.49543168262363e+004,-1.04635922639982e+004
2.26986485188305e+004	8.49493687991110e+004,-1.04873510353247e+004
2.27509743077130e+004	8.49443978449635e+004,-1.05111620994247e+004
2.28034207199964e+004	8.49394038566829e+004,-1.05350255616262e+004
2.28559880337465e+004	8.49343867282397e+004,-1.05589415210917e+004
2.29086765276699e+004	8.49293463519137e+004,-1.05829100818612e+004
2.29614864811158e+004	8.49242826201702e+004,-1.06069313453555e+004
2.30144181740773e+004	8.49191954247694e+004,-1.06310054139248e+004
2.30674718871928e+004	8.49140846570607e+004,-1.06551323896632e+004
2.31206479017481e+004	8.49089502073812e+004,-1.06793123767713e+004
2.31739464996769e+004	8.49037919667636e+004,-1.07035454748581e+004
2.32273679635632e+004	8.48986098241018e+004,-1.07278317899637e+004
2.32809125766422e+004	8.48934036693938e+004,-1.07521714219602e+004
2.33345806228021e+004	8.48881733907056e+004,-1.07765644763611e+004
2.33883723865856e+004	8.48829188767891e+004,-1.08010110540803e+004
2.34422881531912e+004	8.48776400152694e+004,-1.08255112585199e+004
2.34963282084751e+004	8.48723366931369e+004,-1.08500651935960e+004
2.35504928389521e+004	8.48670087970627e+004,-1.08746729625592e+004
2.36047823317977e+004	8.48616562137998e+004,-1.08993346664188e+004
2.36591969748495e+004	8.48562788280336e+004,-1.09240504121990e+004
2.37137370566085e+004	8.48508765255531e+004,-1.09488203007466e+004
2.37684028662407e+004	8.48454491906869e+004,-1.09736444365587e+004
2.38231946935788e+004	8.48399967075405e+004,-1.09985229230650e+004
2.38781128291236e+004	8.48345189597712e+004,-1.10234558634074e+004
2.39331575640457e+004	8.48290158300891e+004,-1.10484433624073e+004
2.39883291901867e+004	8.48234872013812e+004,-1.10734855222392e+004
2.40436280000611e+004	8.48179329549466e+004,-1.10985824491057e+004
2.40990542868577e+004	8.48123529725810e+004,-1.11237342453831e+004
2.41546083444412e+004	8.48067471350017e+004,-1.11489410155062e+004
2.42102904673535e+004	8.48011153228003e+004,-1.11742028624374e+004
2.42661009508159e+004	8.47954574149557e+004,-1.11995198931527e+004
2.43220400907299e+004	8.47897732910445e+004,-1.12248922104029e+004
2.43781081836792e+004	8.47840628298802e+004,-1.12503199178135e+004
2.44343055269314e+004	8.47783259092870e+004,-1.12758031206627e+004
2.44906324184391e+004	8.47725624069518e+004,-1.13013419227450e+004
2.45470891568419e+004	8.47667721998872e+004,-1.13269364283273e+004
2.46036760414679e+004	8.47609551642178e+004,-1.13525867429308e+004
2.46603933723350e+004	8.47551111756069e+004,-1.13782929717617e+004
2.47172414501529e+004	8.47492401095687e+004,-1.14040552185328e+004
2.47742205763244e+004	8.47433418410436e+004,-1.14298735870290e+004
2.48313310529472e+004	8.47374162436467e+004,-1.14557481838456e+004
2.48885731828154e+004	8.47314631910553e+004,-1.14816791132953e+004
2.49459472694210e+004	8.47254825562604e+004,-1.15076664801471e+004
2.50034536169558e+004	8.47194742118840e+004,-1.15337103884498e+004
2.50610925303126e+004	8.47134380292034e+004,-1.15598109450486e+004
2.51188643150872e+004	8.47073738797769e+004,-1.15859682537182e+004
2.51767692775799e+004	8.47012816341378e+004,-1.16121824198516e+004
2.52348077247971e+004	8.46951611620061e+004,-1.16384535496745e+004
2.52929799644528e+004	8.46890123331668e+004,-1.16647817471187e+004
2.53512863049704e+004	8.46828350164733e+004,-1.16911671173336e+004
2.54097270554843e+004	8.46766290798577e+004,-1.17176097666864e+004
2.54683025258417e+004	8.46703943913034e+004,-1.17441097992412e+004
2.55270130266037e+004	8.46641308174232e+004,-1.17706673218352e+004
2.55858588690477e+004	8.46578382248831e+004,-1.17972824389994e+004
2.56448403651684e+004	8.46515164794092e+004,-1.18239552564693e+004
2.57039578276798e+004	8.46451654462294e+004,-1.18506858796220e+004
2.57632115700169e+004	8.46387849899553e+004,-1.18774744138622e+004
2.58226019063371e+004	8.46323749743655e+004,-1.19043209654014e+004
2.58821291515220e+004	8.46259352631711e+004,-1.19312256385230e+004
2.59417936211792e+004	8.46194657190245e+004,-1.19581885390920e+004
2.60015956316438e+004	8.46129662035026e+004,-1.19852097745480e+004
2.60615354999800e+004	8.46064365785675e+004,-1.20122894488391e+004
2.61216135439831e+004	8.45998767047657e+004,-1.20394276686511e+004
2.61818300821809e+004	8.45932864424695e+004,-1.20666245391228e+004
2.62421854338354e+004	8.45866656513029e+004,-1.20938801657874e+004
2.63026799189448e+004	8.45800141899187e+004,-1.21211946553497e+004
2.63633138582447e+004	8.45733319168957e+004,-1.21485681125682e+004
2.64240875732104e+004	8.45666186898393e+004,-1.21760006433678e+004
2.64850013860579e+004	8.45598743653656e+004,-1.22034923548328e+004
2.65460556197463e+004	8.45530988003647e+004,-1.22310433509299e+004
2.66072505979789e+004	8.45462918503950e+004,-1.22586537379475e+004
2.66685866452056e+004	8.45394533700142e+004,-1.22863236233223e+004
2.67300640866239e+004	8.45325832138281e+004,-1.23140531121457e+004
2.67916832481811e+004	8.45256812360159e+004,-1.23418423087110e+004
2.68534444565758e+004	8.45187472890586e+004,-1.23696913207818e+004
2.69153480392599e+004	8.45117812259449e+004,-1.23976002522157e+004
2.69773943244399e+004	8.45047828974882e+004,-1.24255692118837e+004
2.70395836410791e+004	8.44977521553468e+004,-1.24535983035792e+004
2.71019163188991e+004	8.44906888500580e+004,-1.24816876326147e+004
2.71643926883815e+004	8.44835928306657e+004,-1.25098373069753e+004
2.72270130807698e+004	8.44764639469495e+004,-1.25380474299527e+004
2.72897778280710e+004	8.44693020466126e+004,-1.25663181094450e+004
2.73526872630577e+004	8.44621069774995e+004,-1.25946494505872e+004
2.74157417192694e+004	8.44548785867857e+004,-1.26230415584655e+004
2.74789415310145e+004	8.44476167202452e+004,-1.26514945404300e+004
2.75422870333722e+004	8.44403212239277e+004,-1.26800085006790e+004
2.76057785621939e+004	8.44329919421238e+004,-1.27085835468301e+004
2.76694164541056e+004	8.44256287197452e+004,-1.27372197821802e+004
2.77332010465089e+004	8.44182313998271e+004,-1.27659173138272e+004
2.77971326775833e+004	8.44107998249432e+004,-1.27946762480210e+004
2.78612116862881e+004	8.44033338374556e+004,-1.28234966893917e+004
2.79254384123638e+004	8.43958332789047e+004,-1.28523787428757e+004
2.79898131963340e+004	8.43882979894180e+004,-1.28813225156479e+004
2.80543363795075e+004	8.43807278090128e+004,-1.29103281128629e+004
2.81190083039797e+004	8.43731225766416e+004,-1.29393956407452e+004
2.81838293126348e+004	8.43654821312763e+004,-1.29685252031110e+004
2.82487997491473e+004	8.43578063105728e+004,-1.29977169056100e+004
2.83139199579840e+004	8.43500949511119e+004,-1.30269708549494e+004
2.83791902844058e+004	8.43423478897256e+004,-1.30562871546457e+004
2.84446110744693e+004	8.43345649613157e+004,-1.30856659119657e+004
2.85101826750292e+004	8.43267460010340e+004,-1.31151072309795e+004
2.85759054337396e+004	8.43188908427051e+004,-1.31446112175718e+004
2.86417796990559e+004	8.43109993202803e+004,-1.31741779748107e+004
2.87078058202370e+004	8.43030712652638e+004,-1.32038076110342e+004
2.87739841473468e+004	8.42951065102760e+004,-1.32335002286792e+004
2.88403150312561e+004	8.42871048860950e+004,-1.32632559335178e+004
2.89067988236448e+004	8.42790662228846e+004,-1.32930748308030e+004
2.89734358770032e+004	8.42709903503163e+004,-1.33229570248807e+004
2.90402265446345e+004	8.42628770969514e+004,-1.33529026211104e+004
2.91071711806560e+004	8.42547262909768e+004,-1.33829117235518e+004
2.91742701400016e+004	8.42465377598347e+004,-1.34129844361164e+004
2.92415237784232e+004	8.42383113295963e+004,-1.34431208644846e+004
2.93089324524931e+004	8.42300468257024e+004,-1.34733211137938e+004
2.93764965196051e+004	8.42217440742213e+004,-1.35035852847983e+004
2.94442163379774e+004	8.42134028974459e+004,-1.35339134872984e+004
2.95120922666536e+004	8.42050231205643e+004,-1.35643058197980e+004
2.95801246655052e+004	8.41966045645926e+004,-1.35947623909848e+004
2.96483138952332e+004	8.41881470523102e+004,-1.36252833016984e+004
2.97166603173700e+004	8.41796504040853e+004,-1.36558686575823e+004
2.97851642942816e+004	8.41711144405324e+004,-1.36865185610284e+004
2.98538261891693e+004	8.41625389808546e+004,-1.37172331161538e+004
2.99226463660715e+004	8.41539238432229e+004,-1.37480124276464e+004
2.99916251898661e+004	8.41452688459271e+004,-1.37788565973163e+004
3.00607630262719e+004	8.41365738050634e+004,-1.38097657309799e+004
3.01300602418508e+004	8.41278385378757e+004,-1.38407399285090e+004
3.01995172040097e+004	8.41190628588920e+004,-1.38717792953016e+004
3.02691342810026e+004	8.41102465830056e+004,-1.39028839330962e+004
3.03389118419322e+004	8.41013895232906e+004,-1.39340539464707e+004
3.04088502567522e+004	8.40924914930595e+004,-1.39652894367204e+004
3.04789498962693e+004	8.40835523045721e+004,-1.39965905056768e+004
3.05492111321445e+004	8.40745717685077e+004,-1.40279572572285e+004
3.06196343368962e+004	8.40655496951288e+004,-1.40593897938782e+004
3.06902198839009e+004	8.40564858940291e+004,-1.40908882175062e+004
3.07609681473964e+004	8.40473801742553e+004,-1.41224526289823e+004
3.08318795024828e+004	8.40382323428647e+004,-1.41540831323561e+004
3.09029543251252e+004	8.40290422076763e+004,-1.41857798268455e+004
