time	V(vout)	28*V(vin)
1.606832584856222e-001	-1.699466e+000	2.100000e+001
1.610746870570512e-001	-1.704112e+000	2.100000e+001
1.614661156284802e-001	-1.708690e+000	2.100000e+001
1.618575441999091e-001	-1.713200e+000	2.100000e+001
1.622489727713381e-001	-1.717641e+000	2.100000e+001
1.622589727713381e-001	-1.717754e+000	2.100000e+001
1.637204013427681e-001	-1.733693e+000	2.100000e+001
1.651818299141981e-001	-1.748802e+000	2.100000e+001
1.666432584856282e-001	-1.763081e+000	2.100000e+001
1.681046870570582e-001	-1.776530e+000	2.100000e+001
1.695661156284883e-001	-1.789149e+000	2.100000e+001
1.710275441999183e-001	-1.800938e+000	2.100000e+001
1.724889727713483e-001	-1.811897e+000	2.100000e+001
1.724989727713483e-001	-1.811970e+000	2.100000e+001
1.739604013427784e-001	-1.822188e+000	2.100000e+001
1.754218299142084e-001	-1.831737e+000	2.100000e+001
1.768832584856384e-001	-1.840616e+000	2.100000e+001
1.783446870570685e-001	-1.848826e+000	2.100000e+001
1.798061156284985e-001	-1.856367e+000	2.100000e+001
1.812675441999285e-001	-1.863238e+000	2.100000e+001
1.827289727713586e-001	-1.869440e+000	2.100000e+001
1.827389727713586e-001	-1.869480e+000	2.100000e+001
1.842004013427886e-001	-1.875086e+000	2.100000e+001
1.856618299142186e-001	-1.880156e+000	2.100000e+001
1.871232584856487e-001	-1.884689e+000	2.100000e+001
1.885846870570787e-001	-1.888685e+000	2.100000e+001
1.900461156285087e-001	-1.892145e+000	2.100000e+001
1.915075441999388e-001	-1.895068e+000	2.100000e+001
1.929689727713688e-001	-1.897455e+000	2.100000e+001
1.929789727713688e-001	-1.897470e+000	2.100000e+001
1.944404013427988e-001	-1.899381e+000	2.100000e+001
1.959018299142289e-001	-1.900866e+000	2.100000e+001
1.973632584856589e-001	-1.901923e+000	2.100000e+001
1.988246870570889e-001	-1.902554e+000	2.100000e+001
2.002861156285190e-001	-1.902758e+000	2.100000e+001
2.017475441999490e-001	-1.902535e+000	2.100000e+001
2.032089727713790e-001	-1.901885e+000	2.100000e+001
2.032189727713790e-001	-1.901879e+000	2.100000e+001
2.046804013428091e-001	-1.900853e+000	2.100000e+001
2.061418299142391e-001	-1.899491e+000	2.100000e+001
2.076032584856691e-001	-1.897792e+000	2.100000e+001
2.090646870570992e-001	-1.895757e+000	2.100000e+001
2.105261156285292e-001	-1.893386e+000	2.100000e+001
2.119875441999592e-001	-1.890679e+000	2.100000e+001
2.134489727713893e-001	-1.887635e+000	2.100000e+001
2.134589727713893e-001	-1.887613e+000	2.100000e+001
2.149204013428193e-001	-1.884275e+000	2.100000e+001
2.163818299142493e-001	-1.880675e+000	2.100000e+001
2.178432584856794e-001	-1.876813e+000	2.100000e+001
2.193046870571094e-001	-1.872690e+000	2.100000e+001
2.207661156285395e-001	-1.868304e+000	2.100000e+001
2.222275441999695e-001	-1.863658e+000	2.100000e+001
2.236889727713995e-001	-1.858749e+000	2.100000e+001
2.236989727713995e-001	-1.858715e+000	2.100000e+001
2.251604013428296e-001	-1.853579e+000	2.100000e+001
2.266218299142596e-001	-1.848243e+000	2.100000e+001
2.280832584856896e-001	-1.842706e+000	2.100000e+001
2.295446870571197e-001	-1.836969e+000	2.100000e+001
2.310061156285497e-001	-1.831032e+000	2.100000e+001
2.324675441999797e-001	-1.824895e+000	2.100000e+001
2.339289727714098e-001	-1.818557e+000	2.100000e+001
2.339389727714098e-001	-1.818513e+000	2.100000e+001
2.347918299142678e-001	-1.814741e+000	2.100000e+001
2.356446870571258e-001	-1.810914e+000	2.100000e+001
2.364975441999838e-001	-1.807033e+000	2.100000e+001
2.373504013428417e-001	-1.803098e+000	2.100000e+001
2.382032584856997e-001	-1.799108e+000	2.100000e+001
2.390561156285578e-001	-1.795065e+000	2.100000e+001
2.399089727714157e-001	-1.790966e+000	2.100000e+001
2.405175441999878e-001	-1.788013e+000	2.100000e+001
2.411261156285598e-001	-1.785035e+000	2.100000e+001
2.417346870571319e-001	-1.782034e+000	2.100000e+001
2.423432584857039e-001	-1.779009e+000	2.100000e+001
2.429518299142759e-001	-1.775961e+000	2.100000e+001
2.435604013428480e-001	-1.772888e+000	2.100000e+001
2.441689727714200e-001	-1.769792e+000	2.100000e+001
2.441789727714200e-001	-1.769741e+000	2.100000e+001
2.456404013428500e-001	-1.762204e+000	2.100000e+001
2.471018299142801e-001	-1.754558e+000	2.100000e+001
2.485632584857101e-001	-1.746804e+000	2.100000e+001
2.500246870571402e-001	-1.738940e+000	2.100000e+001
2.514861156285702e-001	-1.730967e+000	2.100000e+001
2.529475442000002e-001	-1.722886e+000	2.100000e+001
2.544089727714302e-001	-1.714695e+000	2.100000e+001
2.544189727714302e-001	-1.714639e+000	2.100000e+001
2.558804013428603e-001	-1.706359e+000	2.100000e+001
2.573418299142903e-001	-1.698004e+000	2.100000e+001
2.588032584857203e-001	-1.689573e+000	2.100000e+001
2.602646870571503e-001	-1.681067e+000	2.100000e+001
2.617261156285804e-001	-1.672486e+000	2.100000e+001
2.631875442000105e-001	-1.663829e+000	2.100000e+001
2.646489727714405e-001	-1.655097e+000	2.100000e+001
2.646589727714405e-001	-1.655037e+000	2.100000e+001
2.661204013428705e-001	-1.646245e+000	2.100000e+001
2.675818299143005e-001	-1.637405e+000	2.100000e+001
2.690432584857306e-001	-1.628517e+000	2.100000e+001
2.705046870571606e-001	-1.619581e+000	2.100000e+001
2.719661156285906e-001	-1.610597e+000	2.100000e+001
2.734275442000207e-001	-1.601565e+000	2.100000e+001
2.748889727714507e-001	-1.592484e+000	2.100000e+001
2.748989727714507e-001	-1.592422e+000	2.100000e+001
2.763604013428808e-001	-1.583306e+000	2.100000e+001
2.778218299143108e-001	-1.574165e+000	2.100000e+001
2.792832584857408e-001	-1.564997e+000	2.100000e+001
2.807446870571708e-001	-1.555803e+000	2.100000e+001
2.822061156286009e-001	-1.546583e+000	2.100000e+001
2.836675442000309e-001	-1.537337e+000	2.100000e+001
2.851289727714609e-001	-1.528065e+000	2.100000e+001
2.851389727714609e-001	-1.528001e+000	2.100000e+001
2.866004013428910e-001	-1.518713e+000	2.100000e+001
2.880618299143210e-001	-1.509417e+000	2.100000e+001
2.895232584857511e-001	-1.500113e+000	2.100000e+001
2.909846870571811e-001	-1.490799e+000	2.100000e+001
2.924461156286111e-001	-1.481478e+000	2.100000e+001
2.939075442000412e-001	-1.472148e+000	2.100000e+001
2.953689727714712e-001	-1.462809e+000	2.100000e+001
2.953789727714712e-001	-1.462746e+000	2.100000e+001
2.968404013429012e-001	-1.453407e+000	2.100000e+001
2.983018299143312e-001	-1.444074e+000	2.100000e+001
2.997632584857613e-001	-1.434747e+000	2.100000e+001
3.012246870571913e-001	-1.425426e+000	2.100000e+001
3.026861156286214e-001	-1.416110e+000	2.100000e+001
3.041475442000514e-001	-1.406800e+000	2.100000e+001
3.056089727714814e-001	-1.397496e+000	2.100000e+001
3.056189727714814e-001	-1.397432e+000	2.100000e+001
3.070646870571971e-001	-1.388240e+000	2.100000e+001
3.085104013429129e-001	-1.379064e+000	2.100000e+001
3.099561156286286e-001	-1.369905e+000	2.100000e+001
3.114018299143443e-001	-1.360762e+000	2.100000e+001
3.128475442000601e-001	-1.351635e+000	2.100000e+001
3.142932584857758e-001	-1.342525e+000	2.100000e+001
3.157389727714915e-001	-1.333431e+000	2.100000e+001
3.158589727714917e-001	-1.332677e+000	2.100000e+001
3.173204013429217e-001	-1.323508e+000	2.100000e+001
3.187818299143517e-001	-1.314364e+000	2.100000e+001
3.202432584857818e-001	-1.305246e+000	2.100000e+001
3.217046870572118e-001	-1.296153e+000	2.100000e+001
3.231661156286418e-001	-1.287085e+000	2.100000e+001
3.246275442000719e-001	-1.278043e+000	2.100000e+001
3.260889727715019e-001	-1.269026e+000	2.100000e+001
3.260989727715019e-001	-1.268965e+000	2.100000e+001
3.275604013429320e-001	-1.259978e+000	2.100000e+001
3.290218299143620e-001	-1.251023e+000	2.100000e+001
3.304832584857920e-001	-1.242100e+000	2.100000e+001
3.319446870572220e-001	-1.233209e+000	2.100000e+001
3.334061156286521e-001	-1.224350e+000	2.100000e+001
3.348675442000821e-001	-1.215523e+000	2.100000e+001
3.363289727715121e-001	-1.206728e+000	2.100000e+001
3.363389727715122e-001	-1.206668e+000	2.100000e+001
3.378004013429422e-001	-1.197909e+000	2.100000e+001
3.392618299143722e-001	-1.189187e+000	2.100000e+001
3.407232584858023e-001	-1.180501e+000	2.100000e+001
3.421846870572323e-001	-1.171853e+000	2.100000e+001
3.436461156286623e-001	-1.163242e+000	2.100000e+001
3.451075442000924e-001	-1.154668e+000	2.100000e+001
3.465689727715224e-001	-1.146130e+000	2.100000e+001
3.465789727715224e-001	-1.146072e+000	2.100000e+001
3.480404013429524e-001	-1.137574e+000	2.100000e+001
3.495018299143824e-001	-1.129117e+000	2.100000e+001
3.509632584858125e-001	-1.120701e+000	2.100000e+001
3.524246870572425e-001	-1.112325e+000	2.100000e+001
3.538861156286726e-001	-1.103990e+000	2.100000e+001
3.553475442001026e-001	-1.095696e+000	2.100000e+001
3.568089727715326e-001	-1.087442e+000	2.100000e+001
3.568189727715326e-001	-1.087385e+000	2.100000e+001
3.582804013429627e-001	-1.079174e+000	2.100000e+001
3.597418299143927e-001	-1.071006e+000	2.100000e+001
3.612032584858227e-001	-1.062881e+000	2.100000e+001
3.626646870572527e-001	-1.054799e+000	2.100000e+001
3.641261156286828e-001	-1.046760e+000	2.100000e+001
3.655875442001129e-001	-1.038764e+000	2.100000e+001
3.670489727715429e-001	-1.030812e+000	2.100000e+001
3.670589727715429e-001	-1.030758e+000	2.100000e+001
3.685204013429729e-001	-1.022850e+000	2.100000e+001
3.699818299144029e-001	-1.014986e+000	2.100000e+001
3.714432584858330e-001	-1.007168e+000	2.100000e+001
3.729046870572630e-001	-9.993938e-001	2.100000e+001
3.743661156286930e-001	-9.916646e-001	2.100000e+001
3.758275442001231e-001	-9.839801e-001	2.100000e+001
3.772889727715531e-001	-9.763404e-001	2.100000e+001
3.772989727715531e-001	-9.762882e-001	2.100000e+001
3.787604013429832e-001	-9.686942e-001	2.100000e+001
3.802218299144132e-001	-9.611457e-001	2.100000e+001
3.816832584858432e-001	-9.536428e-001	2.100000e+001
3.831446870572732e-001	-9.461855e-001	2.100000e+001
3.846061156287033e-001	-9.387737e-001	2.100000e+001
3.860675442001333e-001	-9.314074e-001	2.100000e+001
3.875289727715633e-001	-9.240867e-001	2.100000e+001
3.875389727715634e-001	-9.240368e-001	2.100000e+001
3.977789727715736e-001	-8.740304e-001	2.100000e+001
4.080189727715838e-001	-8.262701e-001	2.100000e+001
4.182589727715941e-001	-7.807362e-001	2.100000e+001
4.284989727716043e-001	-7.373928e-001	2.100000e+001
4.387389727716146e-001	-6.961915e-001	2.100000e+001
4.489789727716248e-001	-6.570742e-001	2.100000e+001
4.592189727716350e-001	-6.199756e-001	2.100000e+001
4.606804013430651e-001	-6.148420e-001	2.100000e+001
4.621418299144951e-001	-6.097474e-001	2.100000e+001
4.636032584859252e-001	-6.046918e-001	2.100000e+001
4.650646870573552e-001	-5.996751e-001	2.100000e+001
4.665261156287852e-001	-5.946974e-001	2.100000e+001
4.679875442002153e-001	-5.897586e-001	2.100000e+001
4.694489727716453e-001	-5.848587e-001	2.100000e+001
4.694589727716453e-001	-5.848253e-001	2.100000e+001
4.709204013430753e-001	-5.799639e-001	2.100000e+001
4.723818299145053e-001	-5.751400e-001	2.100000e+001
4.738432584859354e-001	-5.703534e-001	2.100000e+001
4.753046870573654e-001	-5.656043e-001	2.100000e+001
4.767661156287955e-001	-5.608925e-001	2.100000e+001
4.782275442002255e-001	-5.562183e-001	2.100000e+001
4.796889727716555e-001	-5.515814e-001	2.100000e+001
4.796989727716555e-001	-5.515498e-001	2.100000e+001
4.811604013430856e-001	-5.469498e-001	2.100000e+001
4.826218299145156e-001	-5.423857e-001	2.100000e+001
4.840832584859456e-001	-5.378574e-001	2.100000e+001
4.855446870573756e-001	-5.333650e-001	2.100000e+001
4.870061156288057e-001	-5.289085e-001	2.100000e+001
4.884675442002358e-001	-5.244878e-001	2.100000e+001
4.899289727716658e-001	-5.201030e-001	2.100000e+001
4.899389727716658e-001	-5.200731e-001	2.100000e+001
4.914004013430957e-001	-5.157235e-001	2.100000e+001
4.928618299145255e-001	-5.114083e-001	2.100000e+001
4.943232584859554e-001	-5.071274e-001	2.100000e+001
4.957846870573854e-001	-5.028808e-001	2.100000e+001
4.972461156288153e-001	-4.986685e-001	2.100000e+001
4.987075442002452e-001	-4.944904e-001	2.100000e+001
5.001689727716751e-001	-4.903467e-001	2.100000e+001
5.001789727716750e-001	-4.903184e-001	2.100000e+001
5.016404013430970e-001	-4.862084e-001	2.100000e+001
5.031018299145188e-001	-4.821312e-001	2.100000e+001
5.045632584859408e-001	-4.780866e-001	2.100000e+001
5.060246870573627e-001	-4.740748e-001	2.100000e+001
5.074861156287847e-001	-4.700957e-001	2.100000e+001
5.089475442002065e-001	-4.661493e-001	2.100000e+001
5.104089727716284e-001	-4.622357e-001	2.100000e+001
5.104189727716284e-001	-4.622090e-001	2.100000e+001
5.118804013430504e-001	-4.583276e-001	2.100000e+001
5.133418299144722e-001	-4.544773e-001	2.100000e+001
5.148032584858941e-001	-4.506582e-001	2.100000e+001
5.162646870573161e-001	-4.468703e-001	2.100000e+001
5.177261156287381e-001	-4.431136e-001	2.100000e+001
5.191875442001599e-001	-4.393881e-001	2.100000e+001
5.206489727715818e-001	-4.356938e-001	2.100000e+001
5.206589727715818e-001	-4.356686e-001	2.100000e+001
5.221204013430038e-001	-4.320049e-001	2.100000e+001
5.235818299144256e-001	-4.283709e-001	2.100000e+001
5.250432584858475e-001	-4.247665e-001	2.100000e+001
5.265046870572695e-001	-4.211918e-001	2.100000e+001
5.279661156286915e-001	-4.176468e-001	2.100000e+001
5.294275442001133e-001	-4.141315e-001	2.100000e+001
5.308889727715352e-001	-4.106458e-001	2.100000e+001
5.308989727715352e-001	-4.106221e-001	2.100000e+001
5.323604013429572e-001	-4.071655e-001	2.100000e+001
5.338218299143790e-001	-4.037372e-001	2.100000e+001
5.352832584858009e-001	-4.003370e-001	2.100000e+001
5.367446870572229e-001	-3.969651e-001	2.100000e+001
5.382061156286448e-001	-3.936213e-001	2.100000e+001
5.396675442000667e-001	-3.903058e-001	2.100000e+001
5.411289727714886e-001	-3.870184e-001	2.100000e+001
5.411389727714886e-001	-3.869960e-001	2.100000e+001
5.426004013429105e-001	-3.837363e-001	2.100000e+001
5.440618299143324e-001	-3.805034e-001	2.100000e+001
5.455232584857543e-001	-3.772972e-001	2.100000e+001
5.469846870571763e-001	-3.741177e-001	2.100000e+001
5.484461156285982e-001	-3.709651e-001	2.100000e+001
5.499075442000201e-001	-3.678392e-001	2.100000e+001
5.513689727714420e-001	-3.647400e-001	2.100000e+001
5.513789727714420e-001	-3.647189e-001	2.100000e+001
5.528404013428639e-001	-3.616460e-001	2.100000e+001
5.543018299142858e-001	-3.585985e-001	2.100000e+001
5.557632584857077e-001	-3.555763e-001	2.100000e+001
5.572246870571297e-001	-3.525795e-001	2.100000e+001
5.586861156285516e-001	-3.496081e-001	2.100000e+001
5.601475441999735e-001	-3.466620e-001	2.100000e+001
5.616089727713954e-001	-3.437414e-001	2.100000e+001
5.616189727713954e-001	-3.437214e-001	2.100000e+001
5.630804013428173e-001	-3.408256e-001	2.100000e+001
5.645418299142392e-001	-3.379538e-001	2.100000e+001
5.660032584856611e-001	-3.351061e-001	2.100000e+001
5.674646870570831e-001	-3.322824e-001	2.100000e+001
5.689261156285050e-001	-3.294827e-001	2.100000e+001
5.703875441999269e-001	-3.267070e-001	2.100000e+001
5.718489727713488e-001	-3.239554e-001	2.100000e+001
5.718589727713488e-001	-3.239366e-001	2.100000e+001
5.820989727713022e-001	-3.053001e-001	2.100000e+001
5.923389727712556e-001	-2.877499e-001	2.100000e+001
6.025789727712090e-001	-2.712267e-001	2.100000e+001
6.128189727711624e-001	-2.556740e-001	2.100000e+001
6.230589727711158e-001	-2.410376e-001	2.100000e+001
6.332989727710692e-001	-2.272660e-001	2.100000e+001
6.435389727710226e-001	-2.143103e-001	2.100000e+001
6.537789727709760e-001	-2.021239e-001	2.100000e+001
6.640189727709294e-001	-1.906625e-001	2.100000e+001
6.742589727708828e-001	-1.798844e-001	2.100000e+001
6.844989727708362e-001	-1.697498e-001	2.100000e+001
6.947389727707896e-001	-1.602212e-001	2.100000e+001
7.049789727707430e-001	-1.512632e-001	2.100000e+001
7.152189727706964e-001	-1.428420e-001	2.100000e+001
7.254589727706498e-001	-1.349261e-001	2.100000e+001
7.356989727706031e-001	-1.274854e-001	2.100000e+001
7.459389727705565e-001	-1.204917e-001	2.100000e+001
7.561789727705099e-001	-1.139185e-001	2.100000e+001
7.664189727704633e-001	-1.077406e-001	2.100000e+001
7.766589727704167e-001	-1.019343e-001	2.100000e+001
7.868989727703701e-001	-9.647726e-002	2.100000e+001
7.971389727703235e-001	-9.134860e-002	2.100000e+001
8.073789727702769e-001	-8.652849e-002	2.100000e+001
8.176189727702303e-001	-8.199832e-002	2.100000e+001
8.278589727701837e-001	-7.774058e-002	2.100000e+001
8.380989727701371e-001	-7.373878e-002	2.100000e+001
8.483389727700905e-001	-6.997743e-002	2.100000e+001
8.585789727700439e-001	-6.644195e-002	2.100000e+001
8.688189727699973e-001	-6.311862e-002	2.100000e+001
8.790589727699507e-001	-5.999457e-002	2.100000e+001
8.892989727699041e-001	-5.705766e-002	2.100000e+001
8.995389727698575e-001	-5.429652e-002	2.100000e+001
9.097789727698109e-001	-5.170045e-002	2.100000e+001
9.200189727697643e-001	-4.925938e-002	2.100000e+001
9.302589727697177e-001	-4.696386e-002	2.100000e+001
9.404989727696711e-001	-4.480503e-002	2.100000e+001
9.507389727696245e-001	-4.277453e-002	2.100000e+001
9.609789727695779e-001	-4.086455e-002	2.100000e+001
9.712189727695313e-001	-3.906771e-002	2.100000e+001
9.814589727694847e-001	-3.737711e-002	2.100000e+001
9.916989727694381e-001	-3.578626e-002	2.100000e+001
1.001938972769413e+000	-3.428908e-002	2.100000e+001
1.012178972769480e+000	-3.287983e-002	2.100000e+001
1.022418972769547e+000	-3.155314e-002	2.100000e+001
1.032658972769614e+000	-3.030398e-002	2.100000e+001
1.042898972769681e+000	-2.912760e-002	2.100000e+001
1.053138972769748e+000	-2.801956e-002	2.100000e+001
1.063378972769816e+000	-2.697569e-002	2.100000e+001
1.073618972769883e+000	-2.599207e-002	2.100000e+001
1.083858972769950e+000	-2.506502e-002	2.100000e+001
1.094098972770017e+000	-2.419109e-002	2.100000e+001
1.104338972770084e+000	-2.336703e-002	2.100000e+001
1.114578972770151e+000	-2.258982e-002	2.100000e+001
1.124818972770218e+000	-2.185659e-002	2.100000e+001
1.135058972770285e+000	-2.116467e-002	2.100000e+001
1.145298972770352e+000	-2.051154e-002	2.100000e+001
1.155538972770419e+000	-1.989484e-002	2.100000e+001
1.165778972770486e+000	-1.931235e-002	2.100000e+001
1.176018972770554e+000	-1.876201e-002	2.100000e+001
1.186258972770621e+000	-1.824185e-002	2.100000e+001
1.196498972770688e+000	-1.775004e-002	2.100000e+001
1.206738972770755e+000	-1.728487e-002	2.100000e+001
1.216978972770822e+000	-1.684473e-002	2.100000e+001
1.227218972770889e+000	-1.642810e-002	2.100000e+001
1.237458972770956e+000	-1.603356e-002	2.100000e+001
1.247698972771023e+000	-1.565978e-002	2.100000e+001
1.257938972771090e+000	-1.530551e-002	2.100000e+001
1.268178972771157e+000	-1.496957e-002	2.100000e+001
1.278418972771224e+000	-1.465087e-002	2.100000e+001
1.288658972771291e+000	-1.434837e-002	2.100000e+001
1.298898972771359e+000	-1.406109e-002	2.100000e+001
1.309138972771426e+000	-1.378814e-002	2.100000e+001
1.319378972771493e+000	-1.352865e-002	2.100000e+001
1.329618972771560e+000	-1.328181e-002	2.100000e+001
1.339858972771627e+000	-1.304689e-002	2.100000e+001
1.350098972771694e+000	-1.282318e-002	2.100000e+001
