Freq.	V(vout)*exp(i*Pi)
1.20226443461708e+004	4.21381434063551e+000,-2.51911685818792e+001
1.20503594037147e+004	4.20093375178766e+000,-2.51346801396686e+001
1.20781383510645e+004	4.18811088266909e+000,-2.50783118744747e+001
1.21059813355015e+004	4.17534548127519e+000,-2.50220635752823e+001
1.21338885046464e+004	4.16263729655539e+000,-2.49659350311582e+001
1.21618600064603e+004	4.14998607856652e+000,-2.49099260312068e+001
1.21898959892453e+004	4.13739157834613e+000,-2.48540363646098e+001
1.22179966016454e+004	4.12485354799380e+000,-2.47982658206028e+001
1.22461619926471e+004	4.11237174062965e+000,-2.47426141884894e+001
1.22743923115807e+004	4.09994591039739e+000,-2.46870812576418e+001
1.23026877081204e+004	4.08757581244740e+000,-2.46316668175068e+001
1.23310483322857e+004	4.07526120294579e+000,-2.45763706576052e+001
1.23594743344417e+004	4.06300183908777e+000,-2.45211925675282e+001
1.23879658653003e+004	4.05079747905639e+000,-2.44661323369518e+001
1.24165230759207e+004	4.03864788204418e+000,-2.44111897556314e+001
1.24451461177104e+004	4.02655280824984e+000,-2.43563646134039e+001
1.24738351424260e+004	4.01451201886486e+000,-2.43016567001933e+001
1.25025903021738e+004	4.00252527606664e+000,-2.42470658060135e+001
1.25314117494107e+004	3.99059234303251e+000,-2.41925917209661e+001
1.25602996369453e+004	3.97871298392341e+000,-2.41382342352457e+001
1.25892541179382e+004	3.96688696387105e+000,-2.40839931391455e+001
1.26182753459032e+004	3.95511404899492e+000,-2.40298682230528e+001
1.26473634747080e+004	3.94339400639388e+000,-2.39758592774537e+001
1.26765186585750e+004	3.93172660413037e+000,-2.39219660929376e+001
1.27057410520819e+004	3.92011161122430e+000,-2.38681884602014e+001
1.27350308101631e+004	3.90854879768962e+000,-2.38145261700389e+001
1.27643880881099e+004	3.89703793445862e+000,-2.37609790133647e+001
1.27938130415717e+004	3.88557879346087e+000,-2.37075467811919e+001
1.28233058265567e+004	3.87417114755089e+000,-2.36542292646544e+001
1.28528665994326e+004	3.86281477056213e+000,-2.36010262549925e+001
1.28824955169278e+004	3.85150943722934e+000,-2.35479375435759e+001
1.29121927361318e+004	3.84025492327404e+000,-2.34949629218805e+001
1.29419584144963e+004	3.82905100533968e+000,-2.34421021815080e+001
1.29717927098360e+004	3.81789746098561e+000,-2.33893551141887e+001
1.30016957803293e+004	3.80679406873205e+000,-2.33367215117695e+001
1.30316677845194e+004	3.79574060802275e+000,-2.32842011662254e+001
1.30617088813148e+004	3.78473685922036e+000,-2.32317938696623e+001
1.30918192299904e+004	3.77378260361009e+000,-2.31794994143164e+001
1.31219989901884e+004	3.76287762339225e+000,-2.31273175925578e+001
1.31522483219187e+004	3.75202170167718e+000,-2.30752481968923e+001
1.31825673855604e+004	3.74121462250812e+000,-2.30232910199562e+001
1.32129563418621e+004	3.73045617081925e+000,-2.29714458545289e+001
1.32434153519430e+004	3.71974613244055e+000,-2.29197124935328e+001
1.32739445772937e+004	3.70908429414043e+000,-2.28680907300214e+001
1.33045441797772e+004	3.69847044352638e+000,-2.28165803572092e+001
1.33352143216295e+004	3.68790436915634e+000,-2.27651811684400e+001
1.33659551654607e+004	3.67738586044696e+000,-2.27138929572146e+001
1.33967668742556e+004	3.66691470771972e+000,-2.26627155171782e+001
1.34276496113749e+004	3.65649070215605e+000,-2.26116486421336e+001
1.34586035405557e+004	3.64611363583536e+000,-2.25606921260319e+001
1.34896288259128e+004	3.63578330172679e+000,-2.25098457629749e+001
1.35207256319390e+004	3.62549949364991e+000,-2.24591093472276e+001
1.35518941235066e+004	3.61526200630120e+000,-2.24084826732109e+001
1.35831344658678e+004	3.60507063524619e+000,-2.23579655355051e+001
1.36144468246557e+004	3.59492517692662e+000,-2.23075577288480e+001
1.36458313658855e+004	3.58482542863077e+000,-2.22572590481447e+001
1.36772882559547e+004	3.57477118849437e+000,-2.22070692884675e+001
1.37088176616447e+004	3.56476225553696e+000,-2.21569882450463e+001
1.37404197501213e+004	3.55479842960098e+000,-2.21070157132867e+001
1.37720946889356e+004	3.54487951139806e+000,-2.20571514887577e+001
1.38038426460250e+004	3.53500530246968e+000,-2.20073953672032e+001
1.38356637897140e+004	3.52517560519935e+000,-2.19577471445392e+001
1.38675582887150e+004	3.51539022280960e+000,-2.19082066168552e+001
1.38995263121297e+004	3.50564895937827e+000,-2.18587735804106e+001
1.39315680294492e+004	3.49595161977195e+000,-2.18094478316535e+001
1.39636836105555e+004	3.48629800972791e+000,-2.17602291671987e+001
1.39958732257223e+004	3.47668793578316e+000,-2.17111173838481e+001
1.40281370456157e+004	3.46712120531258e+000,-2.16621122785801e+001
1.40604752412952e+004	3.45759762648339e+000,-2.16132136485637e+001
1.40928879842148e+004	3.44811700830938e+000,-2.15644212911431e+001
1.41253754462236e+004	3.43867916059413e+000,-2.15157350038546e+001
1.41579377995669e+004	3.42928389397195e+000,-2.14671545844154e+001
1.41905752168870e+004	3.41993101986349e+000,-2.14186798307367e+001
1.42232878712242e+004	3.41062035049255e+000,-2.13703105409194e+001
1.42560759360179e+004	3.40135169890544e+000,-2.13220465132491e+001
1.42889395851070e+004	3.39212487891822e+000,-2.12738875462115e+001
1.43218789927314e+004	3.38293970514923e+000,-2.12258334384835e+001
1.43548943335326e+004	3.37379599300978e+000,-2.11778839889364e+001
1.43879857825544e+004	3.36469355871518e+000,-2.11300389966335e+001
1.44211535152447e+004	3.35563221923103e+000,-2.10822982608450e+001
1.44543977074552e+004	3.34661179232414e+000,-2.10346615810344e+001
1.44877185354436e+004	3.33763209653646e+000,-2.09871287568665e+001
1.45211161758734e+004	3.32869295119384e+000,-2.09396995882049e+001
1.45545908058156e+004	3.31979417636886e+000,-2.08923738751230e+001
1.45881426027494e+004	3.31093559294844e+000,-2.08451514178854e+001
1.46217717445631e+004	3.30211702252267e+000,-2.07980320169792e+001
1.46554784095550e+004	3.29333828749109e+000,-2.07510154730851e+001
1.46892627764346e+004	3.28459921101773e+000,-2.07041015870897e+001
1.47231250243231e+004	3.27589961698260e+000,-2.06572901600998e+001
1.47570653327548e+004	3.26723933006632e+000,-2.06105809934189e+001
1.47910838816779e+004	3.25861817566446e+000,-2.05639738885713e+001
1.48251808514554e+004	3.25003597993204e+000,-2.05174686472903e+001
1.48593564228659e+004	3.24149256977674e+000,-2.04710650715203e+001
1.48936107771050e+004	3.23298777284745e+000,-2.04247629634200e+001
1.49279440957858e+004	3.22452141753761e+000,-2.03785621253620e+001
1.49623565609401e+004	3.21609333293558e+000,-2.03324623599465e+001
1.49968483550195e+004	3.20770334892646e+000,-2.02864634699742e+001
1.50314196608960e+004	3.19935129608149e+000,-2.02405652584758e+001
1.50660706618632e+004	3.19103700570712e+000,-2.01947675286999e+001
1.51008015416372e+004	3.18276030985633e+000,-2.01490700841095e+001
1.51356124843578e+004	3.17452104127549e+000,-2.01034727283968e+001
1.51705036745891e+004	3.16631903343834e+000,-2.00579752654742e+001
1.52054752973207e+004	3.15815412055249e+000,-2.00125774994733e+001
1.52405275379686e+004	3.15002613752263e+000,-1.99672792347539e+001
1.52756605823764e+004	3.14193491995320e+000,-1.99220802759046e+001
1.53108746168160e+004	3.13388030417842e+000,-1.98769804277342e+001
1.53461698279886e+004	3.12586212722679e+000,-1.98319794952818e+001
1.53815464030260e+004	3.11788022682726e+000,-1.97870772838152e+001
1.54170045294913e+004	3.10993444141219e+000,-1.97422735988302e+001
1.54525443953798e+004	3.10202461011570e+000,-1.96975682460511e+001
1.54881661891205e+004	3.09415057274253e+000,-1.96529610314397e+001
1.55238700995765e+004	3.08631216981954e+000,-1.96084517611810e+001
1.55596563160464e+004	3.07850924253747e+000,-1.95640402416993e+001
1.55955250282651e+004	3.07074163277802e+000,-1.95197262796510e+001
1.56314764264051e+004	3.06300918311810e+000,-1.94755096819238e+001
1.56675107010771e+004	3.05531173679673e+000,-1.94313902556450e+001
1.57036280433311e+004	3.04764913773411e+000,-1.93873678081773e+001
1.57398286446578e+004	3.04002123053624e+000,-1.93434421471172e+001
1.57761126969890e+004	3.03242786047689e+000,-1.92996130802998e+001
1.58124803926994e+004	3.02486887347971e+000,-1.92558804158043e+001
1.58489319246067e+004	3.01734411615521e+000,-1.92122439619432e+001
1.58854674859733e+004	3.00985343577494e+000,-1.91687035272702e+001
1.59220872705072e+004	3.00239668027044e+000,-1.91252589205801e+001
1.59587914723628e+004	2.99497369821657e+000,-1.90819099509130e+001
1.59955802861422e+004	2.98758433886990e+000,-1.90386564275449e+001
1.60324539068959e+004	2.98022845210843e+000,-1.89954981600030e+001
1.60694125301242e+004	2.97290588849686e+000,-1.89524349580487e+001
1.61064563517782e+004	2.96561649921580e+000,-1.89094666316966e+001
1.61435855682603e+004	2.95836013609735e+000,-1.88665929912046e+001
1.61808003764261e+004	2.95113665163355e+000,-1.88238138470723e+001
1.62181009735847e+004	2.94394589894323e+000,-1.87811290100490e+001
1.62554875575003e+004	2.93678773177943e+000,-1.87385382911324e+001
1.62929603263926e+004	2.92966200453376e+000,-1.86960415015673e+001
1.63305194789387e+004	2.92256857222694e+000,-1.86536384528477e+001
1.63681652142735e+004	2.91550729052019e+000,-1.86113289567141e+001
1.64058977319908e+004	2.90847801567462e+000,-1.85691128251642e+001
1.64437172321447e+004	2.90148060461370e+000,-1.85269898704362e+001
1.64816239152504e+004	2.89451491485022e+000,-1.84849599050281e+001
1.65196179822855e+004	2.88758080453901e+000,-1.84430227416838e+001
1.65576996346906e+004	2.88067813242969e+000,-1.84011781934054e+001
1.65958690743709e+004	2.87380675790423e+000,-1.83594260734432e+001
1.66341265036970e+004	2.86696654094579e+000,-1.83177661953042e+001
1.66724721255059e+004	2.86015734215427e+000,-1.82761983727473e+001
1.67109061431024e+004	2.85337902272659e+000,-1.82347224197889e+001
1.67494287602596e+004	2.84663144447335e+000,-1.81933381506983e+001
1.67880401812209e+004	2.83991446980285e+000,-1.81520453800016e+001
1.68267406106999e+004	2.83322796172116e+000,-1.81108439224820e+001
1.68655302538826e+004	2.82657178382406e+000,-1.80697335931813e+001
1.69044093164279e+004	2.81994580032977e+000,-1.80287142073915e+001
1.69433780044685e+004	2.81334987600881e+000,-1.79877855806733e+001
1.69824365246126e+004	2.80678387625039e+000,-1.79469475288378e+001
1.70215850839447e+004	2.80024766701727e+000,-1.79061998679592e+001
1.70608238900264e+004	2.79374111486234e+000,-1.78655424143695e+001
1.71001531508980e+004	2.78726408692114e+000,-1.78249749846606e+001
1.71395730750794e+004	2.78081645090551e+000,-1.77844973956861e+001
1.71790838715710e+004	2.77439807509635e+000,-1.77441094645624e+001
1.72186857498552e+004	2.76800882837423e+000,-1.77038110086613e+001
1.72583789198971e+004	2.76164858016594e+000,-1.76636018456230e+001
1.72981635921461e+004	2.75531720048813e+000,-1.76234817933453e+001
1.73380399775365e+004	2.74901455990508e+000,-1.75834506699938e+001
1.73780082874888e+004	2.74274052957152e+000,-1.75435082939912e+001
1.74180687339112e+004	2.73649498118294e+000,-1.75036544840293e+001
1.74582215292001e+004	2.73027778700965e+000,-1.74638890590606e+001
1.74984668862416e+004	2.72408881987734e+000,-1.74242118383027e+001
1.75388050184126e+004	2.71792795316036e+000,-1.73846226412403e+001
1.75792361395819e+004	2.71179506079813e+000,-1.73451212876202e+001
1.76197604641113e+004	2.70569001728123e+000,-1.73057075974553e+001
1.76603782068566e+004	2.69961269763461e+000,-1.72663813910281e+001
1.77010895831692e+004	2.69356297744604e+000,-1.72271424888836e+001
1.77418948088966e+004	2.68754073284907e+000,-1.71879907118333e+001
1.77827941003842e+004	2.68154584050405e+000,-1.71489258809599e+001
1.78237876744758e+004	2.67557817762846e+000,-1.71099478176091e+001
1.78648757485154e+004	2.66963762196612e+000,-1.70710563433976e+001
1.79060585403479e+004	2.66372405180131e+000,-1.70322512802090e+001
1.79473362683202e+004	2.65783734595678e+000,-1.69935324501940e+001
1.79887091512828e+004	2.65197738377629e+000,-1.69548996757751e+001
1.80301774085906e+004	2.64614404514838e+000,-1.69163527796394e+001
1.80717412601041e+004	2.64033721046618e+000,-1.68778915847495e+001
1.81134009261909e+004	2.63455676066356e+000,-1.68395159143336e+001
1.81551566277262e+004	2.62880257719497e+000,-1.68012255918903e+001
1.81970085860947e+004	2.62307454203575e+000,-1.67630204411884e+001
1.82389570231912e+004	2.61737253767029e+000,-1.67249002862698e+001
1.82810021614222e+004	2.61169644711424e+000,-1.66868649514432e+001
1.83231442237069e+004	2.60604615388228e+000,-1.66489142612921e+001
1.83653834334782e+004	2.60042154201539e+000,-1.66110480406680e+001
1.84077200146843e+004	2.59482249604426e+000,-1.65732661146990e+001
1.84501541917895e+004	2.58924890102647e+000,-1.65355683087799e+001
1.84926861897755e+004	2.58370064252020e+000,-1.64979544485793e+001
1.85353162341428e+004	2.57817760657952e+000,-1.64604243600396e+001
1.85780445509117e+004	2.57267967976603e+000,-1.64229778693743e+001
1.86208713666234e+004	2.56720674913871e+000,-1.63856148030705e+001
1.86637969083414e+004	2.56175870225426e+000,-1.63483349878875e+001
1.87068214036527e+004	2.55633542716198e+000,-1.63111382508591e+001
1.87499450806688e+004	2.55093681240388e+000,-1.62740244192922e+001
1.87931681680273e+004	2.54556274701533e+000,-1.62369933207666e+001
1.88364908948926e+004	2.54021312051958e+000,-1.62000447831365e+001
1.88799134909575e+004	2.53488782292973e+000,-1.61631786345292e+001
1.89234361864443e+004	2.52958674473048e+000,-1.61263947033492e+001
1.89670592121060e+004	2.52430977690618e+000,-1.60896928182715e+001
1.90107827992276e+004	2.51905681091234e+000,-1.60530728082479e+001
1.90546071796270e+004	2.51382773868259e+000,-1.60165345025049e+001
1.90985325856569e+004	2.50862245262839e+000,-1.59800777305437e+001
1.91425592502054e+004	2.50344084563334e+000,-1.59437023221412e+001
1.91866874066974e+004	2.49828281106455e+000,-1.59074081073465e+001
1.92309172890961e+004	2.49314824274489e+000,-1.58711949164879e+001
1.92752491319038e+004	2.48803703497430e+000,-1.58350625801670e+001
1.93196831701637e+004	2.48294908251147e+000,-1.57990109292630e+001
1.93642196394605e+004	2.47788428059191e+000,-1.57630397949278e+001
1.94088587759222e+004	2.47284252489863e+000,-1.57271490085928e+001
1.94536008162211e+004	2.46782371159451e+000,-1.56913384019608e+001
1.94984459975749e+004	2.46282773727794e+000,-1.56556078070162e+001
1.95433945577484e+004	2.45785449902295e+000,-1.56199570560153e+001
1.95884467350543e+004	2.45290389435366e+000,-1.55843859814914e+001
1.96336027683548e+004	2.44797582123421e+000,-1.55488944162578e+001
1.96788628970628e+004	2.44307017809641e+000,-1.55134821934000e+001
1.97242273611429e+004	2.43818686381690e+000,-1.54781491462811e+001
1.97696964011129e+004	2.43332577771246e+000,-1.54428951085427e+001
1.98152702580453e+004	2.42848681954948e+000,-1.54077199141020e+001
1.98609491735680e+004	2.42366988954444e+000,-1.53726233971513e+001
1.99067333898662e+004	2.41887488834073e+000,-1.53376053921636e+001
1.99526231496831e+004	2.41410171703215e+000,-1.53026657338861e+001
1.99986186963217e+004	2.40935027715374e+000,-1.52678042573419e+001
2.00447202736459e+004	2.40462047066071e+000,-1.52330207978353e+001
2.00909281260815e+004	2.39991219995678e+000,-1.51983151909443e+001
2.01372424986181e+004	2.39522536786817e+000,-1.51636872725259e+001
2.01836636368098e+004	2.39055987766119e+000,-1.51291368787125e+001
2.02301917867769e+004	2.38591563301876e+000,-1.50946638459162e+001
2.02768271952070e+004	2.38129253806415e+000,-1.50602680108233e+001
2.03235701093564e+004	2.37669049733672e+000,-1.50259492103993e+001
2.03704207770513e+004	2.37210941579696e+000,-1.49917072818878e+001
2.04173794466894e+004	2.36754919882867e+000,-1.49575420628090e+001
2.04644463672409e+004	2.36300975223816e+000,-1.49234533909597e+001
2.05116217882498e+004	2.35849098225146e+000,-1.48894411044135e+001
2.05589059598355e+004	2.35399279550358e+000,-1.48555050415233e+001
2.06062991326941e+004	2.34951509904543e+000,-1.48216450409187e+001
2.06538015580994e+004	2.34505780033944e+000,-1.47878609415070e+001
2.07014134879045e+004	2.34062080726552e+000,-1.47541525824709e+001
2.07491351745431e+004	2.33620402810492e+000,-1.47205198032725e+001
2.07969668710310e+004	2.33180737154843e+000,-1.46869624436507e+001
2.08449088309669e+004	2.32743074668991e+000,-1.46534803436220e+001
2.08929613085344e+004	2.32307406303508e+000,-1.46200733434781e+001
2.09411245585029e+004	2.31873723047314e+000,-1.45867412837929e+001
2.09893988362292e+004	2.31442015932092e+000,-1.45534840054103e+001
2.10377843976587e+004	2.31012276026960e+000,-1.45203013494575e+001
2.10862814993268e+004	2.30584494441407e+000,-1.44871931573372e+001
2.11348903983604e+004	2.30158662324951e+000,-1.44541592707277e+001
2.11836113524789e+004	2.29734770865940e+000,-1.44211995315857e+001
2.12324446199961e+004	2.29312811292075e+000,-1.43883137821445e+001
2.12813904598210e+004	2.28892774870142e+000,-1.43555018649139e+001
2.13304491314596e+004	2.28474652905624e+000,-1.43227636226812e+001
2.13796208950162e+004	2.28058436742165e+000,-1.42900988985116e+001
2.14289060111944e+004	2.27644117763037e+000,-1.42575075357442e+001
2.14783047412992e+004	2.27231687388451e+000,-1.42249893779984e+001
2.15278173472375e+004	2.26821137078154e+000,-1.41925442691666e+001
2.15774440915205e+004	2.26412458329274e+000,-1.41601720534195e+001
2.16271852372640e+004	2.26005642676157e+000,-1.41278725752057e+001
2.16770410481907e+004	2.25600681692058e+000,-1.40956456792470e+001
2.17270117886312e+004	2.25197566986856e+000,-1.40634912105439e+001
2.17770977235253e+004	2.24796290207718e+000,-1.40314090143731e+001
2.18272991184237e+004	2.24396843040028e+000,-1.39993989362850e+001
2.18776162394892e+004	2.23999217204849e+000,-1.39674608221091e+001
