Freq.	V(vout)/(I(Itest)-I(RL))
5.17606831950520e-001	1.03100723265733e+000,4.78751894427884e-001
5.18800038928914e-001	1.03113304372591e+000,4.78749906027974e-001
5.19995996533469e-001	1.03125870357712e+000,4.78750770436300e-001
5.21194711105033e-001	1.03138421675308e+000,4.78754485312523e-001
5.22396188999072e-001	1.03150958777609e+000,4.78761048339466e-001
5.23600436585702e-001	1.03163482114881e+000,4.78770457224527e-001
5.24807460249725e-001	1.03175992135524e+000,4.78782709699744e-001
5.26017266390658e-001	1.03188489286005e+000,4.78797803521489e-001
5.27229861422775e-001	1.03200974010920e+000,4.78815736469842e-001
5.28445251775132e-001	1.03213446753063e+000,4.78836506349838e-001
5.29663443891609e-001	1.03225907953394e+000,4.78860110990464e-001
5.30884444230940e-001	1.03238358051038e+000,4.78886548243752e-001
5.32108259266745e-001	1.03250797483409e+000,4.78915815986718e-001
5.33334895487572e-001	1.03263226686183e+000,4.78947912120298e-001
5.34564359396923e-001	1.03275646093256e+000,4.78982834568855e-001
5.35796657513292e-001	1.03288056136912e+000,4.79020581280938e-001
5.37031796370203e-001	1.03300457247704e+000,4.79061150228409e-001
5.38269782516239e-001	1.03312849854543e+000,4.79104539407112e-001
5.39510622515078e-001	1.03325234384737e+000,4.79150746835965e-001
5.40754322945531e-001	1.03337611264015e+000,4.79199770558401e-001
5.42000890401574e-001	1.03349980916452e+000,4.79251608639649e-001
5.43250331492383e-001	1.03362343764661e+000,4.79306259170166e-001
5.44502652842371e-001	1.03374700229666e+000,4.79363720262760e-001
5.45757861091221e-001	1.03387050731013e+000,4.79423990053586e-001
5.47015962893921e-001	1.03399395686722e+000,4.79487066701801e-001
5.48276964920803e-001	1.03411735513400e+000,4.79552948390154e-001
5.49540873857574e-001	1.03424070626186e+000,4.79621633323766e-001
5.50807696405352e-001	1.03436401438847e+000,4.79693119732053e-001
5.52077439280706e-001	1.03448728363678e+000,4.79767405865710e-001
5.53350109215685e-001	1.03461051811626e+000,4.79844489998891e-001
5.54625712957859e-001	1.03473372192337e+000,4.79924370429366e-001
5.55904257270352e-001	1.03485689914048e+000,4.80007045476280e-001
5.57185748931878e-001	1.03498005383761e+000,4.80092513482303e-001
5.58470194736779e-001	1.03510319007146e+000,4.80180772812107e-001
5.59757601495058e-001	1.03522631188590e+000,4.80271821853275e-001
5.61047976032418e-001	1.03534942331298e+000,4.80365659015960e-001
5.62341325190297e-001	1.03547252837194e+000,4.80462282732043e-001
5.63637655825902e-001	1.03559563107016e+000,4.80561691456189e-001
5.64936974812250e-001	1.03571873540315e+000,4.80663883665032e-001
5.66239289038201e-001	1.03584184535470e+000,4.80768857857268e-001
5.67544605408494e-001	1.03596496489767e+000,4.80876612554169e-001
5.68852930843788e-001	1.03608809799325e+000,4.80987146298520e-001
5.70164272280694e-001	1.03621124859135e+000,4.81100457654947e-001
5.71478636671814e-001	1.03633442063159e+000,4.81216545210360e-001
5.72796030985776e-001	1.03645761804301e+000,4.81335407573588e-001
5.74116462207274e-001	1.03658084474341e+000,4.81457043373996e-001
5.75439937337103e-001	1.03670410464167e+000,4.81581451264146e-001
5.76766463392197e-001	1.03682740163547e+000,4.81708629917557e-001
5.78096047405664e-001	1.03695073961316e+000,4.81838578028797e-001
5.79428696426827e-001	1.03707412245347e+000,4.81971294314522e-001
5.80764417521258e-001	1.03719755402541e+000,4.82106777512125e-001
5.82103217770817e-001	1.03732103818906e+000,4.82245026380572e-001
5.83445104273690e-001	1.03744457879509e+000,4.82386039700565e-001
5.84790084144426e-001	1.03756817968548e+000,4.82529816272905e-001
5.86138164513973e-001	1.03769184469353e+000,4.82676354920026e-001
5.87489352529721e-001	1.03781557764385e+000,4.82825654485462e-001
5.88843655355533e-001	1.03793938235315e+000,4.82977713834004e-001
5.90201080171789e-001	1.03806326262931e+000,4.83132531849949e-001
5.91561634175418e-001	1.03818722227259e+000,4.83290107439436e-001
5.92925324579944e-001	1.03831126507602e+000,4.83450439529958e-001
5.94292158615516e-001	1.03843539482377e+000,4.83613527067398e-001
5.95662143528954e-001	1.03855961529363e+000,4.83779369020199e-001
5.97035286583780e-001	1.03868393025623e+000,4.83947964377089e-001
5.98411595060263e-001	1.03880834347415e+000,4.84119312146393e-001
5.99791076255453e-001	1.03893285870376e+000,4.84293411356406e-001
6.01173737483221e-001	1.03905747969481e+000,4.84470261057217e-001
6.02559586074301e-001	1.03918221019031e+000,4.84649860317982e-001
6.03948629376323e-001	1.03930705392674e+000,4.84832208228589e-001
6.05340874753856e-001	1.03943201463471e+000,4.85017303897840e-001
6.06736329588448e-001	1.03955709603845e+000,4.85205146455894e-001
6.08135001278660e-001	1.03968230185665e+000,4.85395735051675e-001
6.09536897240111e-001	1.03980763580222e+000,4.85589068854679e-001
6.10942024905514e-001	1.03993310158260e+000,4.85785147053901e-001
6.12350391724715e-001	1.04005870289970e+000,4.85983968857616e-001
6.13762005164736e-001	1.04018444345024e+000,4.86185533493878e-001
6.15176872709810e-001	1.04031032692644e+000,4.86389840210943e-001
6.16595001861424e-001	1.04043635701501e+000,4.86596888275410e-001
6.18016400138357e-001	1.04056253739824e+000,4.86806676973494e-001
6.19441075076723e-001	1.04068887175430e+000,4.87019205611734e-001
6.20869034230005e-001	1.04081536375606e+000,4.87234473514410e-001
6.22300285169100e-001	1.04094201707330e+000,4.87452480025693e-001
6.23734835482360e-001	1.04106883537101e+000,4.87673224508616e-001
6.25172692775626e-001	1.04119582231038e+000,4.87896706345155e-001
6.26613864672276e-001	1.04132298154935e+000,4.88122924936707e-001
6.28058358813258e-001	1.04145031674182e+000,4.88351879702419e-001
6.29506182857137e-001	1.04157783153841e+000,4.88583570080991e-001
6.30957344480133e-001	1.04170552958650e+000,4.88817995529266e-001
6.32411851376159e-001	1.04183341453076e+000,4.89055155523572e-001
6.33869711256866e-001	1.04196149001238e+000,4.89295049558098e-001
6.35330931851683e-001	1.04208975966999e+000,4.89537677144643e-001
6.36795520907855e-001	1.04221822713979e+000,4.89783037815048e-001
6.38263486190488e-001	1.04234689605547e+000,4.90031131118796e-001
6.39734835482587e-001	1.04247577004806e+000,4.90281956622831e-001
6.41209576585100e-001	1.04260485274674e+000,4.90535513912596e-001
6.42687717316958e-001	1.04273414777881e+000,4.90791802592501e-001
6.44169265515115e-001	1.04286365876913e+000,4.91050822283131e-001
6.45654229034593e-001	1.04299338934163e+000,4.91312572624781e-001
6.47142615748521e-001	1.04312334311832e+000,4.91577053274750e-001
6.48634433548176e-001	1.04325352371964e+000,4.91844263907812e-001
6.50129690343028e-001	1.04338393476506e+000,4.92114204216565e-001
6.51628394060780e-001	1.04351457987266e+000,4.92386873911307e-001
6.53130552647409e-001	1.04364546265961e+000,4.92662272719404e-001
6.54636174067212e-001	1.04377658674257e+000,4.92940400386735e-001
6.56145266302842e-001	1.04390795573724e+000,4.93221256675050e-001
6.57657837355357e-001	1.04403957325890e+000,4.93504841364236e-001
6.59173895244258e-001	1.04417144292232e+000,4.93791154251326e-001
6.60693448007532e-001	1.04430356834244e+000,4.94080195150356e-001
6.62216503701698e-001	1.04443595313353e+000,4.94371963892155e-001
6.63743070401845e-001	1.04456860091020e+000,4.94666460324261e-001
6.65273156201677e-001	1.04470151528750e+000,4.94963684312233e-001
6.66806769213558e-001	1.04483469988007e+000,4.95263635736732e-001
6.68343917568550e-001	1.04496815830394e+000,4.95566314496453e-001
6.69884609416461e-001	1.04510189417499e+000,4.95871720505606e-001
6.71428852925887e-001	1.04523591111025e+000,4.96179853695800e-001
6.72976656284252e-001	1.04537021272779e+000,4.96490714015009e-001
6.74528027697856e-001	1.04550480264641e+000,4.96804301427369e-001
6.76082975391916e-001	1.04563968448584e+000,4.97120615912260e-001
6.77641507610609e-001	1.04577486186793e+000,4.97439657467350e-001
6.79203632617118e-001	1.04591033841544e+000,4.97761426105108e-001
6.80769358693675e-001	1.04604611775244e+000,4.98085921853678e-001
6.82338694141603e-001	1.04618220350543e+000,4.98413144758228e-001
6.83911647281363e-001	1.04631859930185e+000,4.98743094878590e-001
6.85488226452595e-001	1.04645530877218e+000,4.99075772291594e-001
6.87068440014165e-001	1.04659233554837e+000,4.99411177088750e-001
6.88652296344209e-001	1.04672968326476e+000,4.99749309377868e-001
6.90239803840174e-001	1.04686735555813e+000,5.00090169282125e-001
6.91830970918869e-001	1.04700535606749e+000,5.00433756939214e-001
6.93425806016501e-001	1.04714368843541e+000,5.00780072504122e-001
6.95024317588729e-001	1.04728235630614e+000,5.01129116145124e-001
6.96626514110700e-001	1.04742136332732e+000,5.01480888046590e-001
6.98232404077103e-001	1.04756071315006e+000,5.01835388408383e-001
6.99841996002205e-001	1.04770040942802e+000,5.02192617444343e-001
7.01455298419902e-001	1.04784045581854e+000,5.02552575384120e-001
7.03072319883764e-001	1.04798085598224e+000,5.02915262471502e-001
7.04693068967077e-001	1.04812161358358e+000,5.03280678965543e-001
7.06317554262892e-001	1.04826273229030e+000,5.03648825139703e-001
7.07945784384068e-001	1.04840421577440e+000,5.04019701281957e-001
7.09577767963319e-001	1.04854606771174e+000,5.04393307695066e-001
7.11213513653259e-001	1.04868829178233e+000,5.04769644696186e-001
7.12853030126449e-001	1.04883089166979e+000,5.05148712615545e-001
7.14496326075443e-001	1.04897387106339e+000,5.05530511800148e-001
7.16143410212831e-001	1.04911723365535e+000,5.05915042608047e-001
7.17794291271290e-001	1.04926098314405e+000,5.06302305414273e-001
7.19448978003628e-001	1.04940512323110e+000,5.06692300605141e-001
7.21107479182828e-001	1.04954965762406e+000,5.07085028582604e-001
7.22769803602099e-001	1.04969459003540e+000,5.07480489762520e-001
7.24435960074918e-001	1.04983992418200e+000,5.07878684572633e-001
7.26105957435083e-001	1.04998566378669e+000,5.08279613456093e-001
7.27779804536752e-001	1.05013181257702e+000,5.08683276867837e-001
7.29457510254496e-001	1.05027837428695e+000,5.09089675278365e-001
7.31139083483345e-001	1.05042535265509e+000,5.09498809169648e-001
7.32824533138831e-001	1.05057275142645e+000,5.09910679037641e-001
7.34513868157042e-001	1.05072057435168e+000,5.10325285391158e-001
7.36207097494663e-001	1.05086882518735e+000,5.10742628752192e-001
7.37904230129027e-001	1.05101750769618e+000,5.11162709655390e-001
7.39605275058164e-001	1.05116662564733e+000,5.11585528648937e-001
7.41310241300843e-001	1.05131618281598e+000,5.12011086292736e-001
7.43019137896627e-001	1.05146618298406e+000,5.12439383159990e-001
7.44731973905915e-001	1.05161662993983e+000,5.12870419835977e-001
7.46448758409992e-001	1.05176752747888e+000,5.13304196919560e-001
7.48169500511079e-001	1.05191887940251e+000,5.13740715019835e-001
7.49894209332381e-001	1.05207068952030e+000,5.14179974760217e-001
7.51622894018130e-001	1.05222296164821e+000,5.14621976775949e-001
7.53355563733642e-001	1.05237569960937e+000,5.15066721712748e-001
7.55092227665358e-001	1.05252890723435e+000,5.15514210229884e-001
7.56832895020898e-001	1.05268258836149e+000,5.15964442998040e-001
7.58577575029108e-001	1.05283674683598e+000,5.16417420698914e-001
7.60326276940105e-001	1.05299138651150e+000,5.16873144027176e-001
7.62079010025335e-001	1.05314651124884e+000,5.17331613687808e-001
7.63835783577614e-001	1.05330212491750e+000,5.17792830398609e-001
7.65596606911179e-001	1.05345823139415e+000,5.18256794886964e-001
7.67361489361742e-001	1.05361483456439e+000,5.18723507893171e-001
7.69130440286532e-001	1.05377193832141e+000,5.19192970167005e-001
7.70903469064352e-001	1.05392954656749e+000,5.19665182471026e-001
7.72680585095624e-001	1.05408766321272e+000,5.20140145576920e-001
7.74461797802441e-001	1.05424629217664e+000,5.20617860269124e-001
7.76247116628613e-001	1.05440543738662e+000,5.21098327340667e-001
7.78036551039725e-001	1.05456510277983e+000,5.21581547597320e-001
7.79830110523180e-001	1.05472529230164e+000,5.22067521853493e-001
7.81627804588251e-001	1.05488600990701e+000,5.22556250935072e-001
7.83429642766132e-001	1.05504725956007e+000,5.23047735678156e-001
7.85235634609992e-001	1.05520904523394e+000,5.23541976928178e-001
7.87045789695019e-001	1.05537137091157e+000,5.24038975541684e-001
7.88860117618474e-001	1.05553424058523e+000,5.24538732384363e-001
7.90678627999745e-001	1.05569765825751e+000,5.25041248333159e-001
7.92501330480391e-001	1.05586162793962e+000,5.25546524272091e-001
7.94328234724201e-001	1.05602615365362e+000,5.26054561097063e-001
7.96159350417238e-001	1.05619123943128e+000,5.26565359712854e-001
7.97994687267895e-001	1.05635688931432e+000,5.27078921032788e-001
7.99834255006947e-001	1.05652310735544e+000,5.27595245981162e-001
8.01678063387597e-001	1.05668989761680e+000,5.28114335489758e-001
8.03526122185535e-001	1.05685726417164e+000,5.28636190500386e-001
8.05378441198984e-001	1.05702521110347e+000,5.29160811963159e-001
8.07235030248756e-001	1.05719374250686e+000,5.29688200837539e-001
8.09095899178300e-001	1.05736286248679e+000,5.30218358090984e-001
8.10961057853758e-001	1.05753257515950e+000,5.30751284700379e-001
8.12830516164016e-001	1.05770288465196e+000,5.31286981649905e-001
8.14704284020756e-001	1.05787379510265e+000,5.31825449933025e-001
8.16582371358509e-001	1.05804531066133e+000,5.32366690551490e-001
8.18464788134706e-001	1.05821743548850e+000,5.32910704513692e-001
8.20351544329734e-001	1.05839017375708e+000,5.33457492837863e-001
8.22242649946987e-001	1.05856352965094e+000,5.34007056548513e-001
8.24138115012918e-001	1.05873750736599e+000,5.34559396679198e-001
8.26037949577094e-001	1.05891211110959e+000,5.35114514269101e-001
8.27942163712249e-001	1.05908734510168e+000,5.35672410367405e-001
8.29850767514337e-001	1.05926321357342e+000,5.36233086027751e-001
8.31763771102586e-001	1.05943972076893e+000,5.36796542313525e-001
8.33681184619549e-001	1.05961687094412e+000,5.37362780293530e-001
8.35603018231162e-001	1.05979466836740e+000,5.37931801044204e-001
8.37529282126796e-001	1.05997311731966e+000,5.38503605648597e-001
8.39459986519311e-001	1.06015222209436e+000,5.39078195195944e-001
8.41395141645109e-001	1.06033198699779e+000,5.39655570782954e-001
8.43334757764189e-001	1.06051241634862e+000,5.40235733511127e-001
8.45278845160203e-001	1.06069351447910e+000,5.40818684490186e-001
8.47227414140509e-001	1.06087528573409e+000,5.41404424834734e-001
8.49180475036226e-001	1.06105773447181e+000,5.41992955665625e-001
8.51138038202289e-001	1.06124086506323e+000,5.42584278109008e-001
8.53100114017501e-001	1.06142468189338e+000,5.43178393297675e-001
8.55066712884595e-001	1.06160918936014e+000,5.43775302368973e-001
8.57037845230281e-001	1.06179439187531e+000,5.44375006466486e-001
8.59013521505307e-001	1.06198029386433e+000,5.44977506738797e-001
8.60993752184512e-001	1.06216689976619e+000,5.45582804339027e-001
8.62978547766881e-001	1.06235421403397e+000,5.46190900426022e-001
8.64967918775604e-001	1.06254224113466e+000,5.46801796163121e-001
8.66961875758127e-001	1.06273098554934e+000,5.47415492717993e-001
8.68960429286212e-001	1.06292045177336e+000,5.48031991263382e-001
8.70963589955990e-001	1.06311064431600e+000,5.48651292975643e-001
8.72971368388021e-001	1.06330156770150e+000,5.49273399036215e-001
8.74983775227345e-001	1.06349322646860e+000,5.49898310630841e-001
8.77000821143544e-001	1.06368562516979e+000,5.50526028947048e-001
8.79022516830793e-001	1.06387876837321e+000,5.51156555178399e-001
8.81048873007923e-001	1.06407266066143e+000,5.51789890521084e-001
8.83079900418471e-001	1.06426730663200e+000,5.52426036174866e-001
8.85115609830743e-001	1.06446271089753e+000,5.53064993342870e-001
8.87156012037869e-001	1.06465887808566e+000,5.53706763231154e-001
8.89201117857856e-001	1.06485581283904e+000,5.54351347047966e-001
8.91250938133653e-001	1.06505351981616e+000,5.54998746005985e-001
8.93305483733202e-001	1.06525200369028e+000,5.55648961318733e-001
8.95364765549501e-001	1.06545126915096e+000,5.56301994204013e-001
8.97428794500655e-001	1.06565132090256e+000,5.56957845879819e-001
8.99497581529941e-001	1.06585216366587e+000,5.57616517568232e-001
9.01571137605863e-001	1.06605380217702e+000,5.58278010491965e-001
9.03649473722207e-001	1.06625624118798e+000,5.58942325875193e-001
9.05732600898106e-001	1.06645948546732e+000,5.59609464945556e-001
9.07820530178091e-001	1.06666353979913e+000,5.60279428930241e-001
9.09913272632156e-001	1.06686840898395e+000,5.60952219058223e-001
9.12010839355814e-001	1.06707409783864e+000,5.61627836559981e-001
9.14113241470155e-001	1.06728061119637e+000,5.62306282666218e-001
9.16220490121904e-001	1.06748795390655e+000,5.62987558607904e-001
9.18332596483485e-001	1.06769613083597e+000,5.63671665618616e-001
9.20449571753075e-001	1.06790514686716e+000,5.64358604929838e-001
9.22571427154667e-001	1.06811500690001e+000,5.65048377774470e-001
9.24698173938126e-001	1.06832571585094e+000,5.65740985384653e-001
9.26829823379252e-001	1.06853727865348e+000,5.66436428992731e-001
9.28966386779839e-001	1.06874970025842e+000,5.67134709831325e-001
9.31107875467733e-001	1.06896298563302e+000,5.67835829130054e-001
9.33254300796893e-001	1.06917713976260e+000,5.68539788120517e-001
9.35405674147454e-001	1.06939216764924e+000,5.69246588031744e-001
9.37562006925782e-001	1.06960807431272e+000,5.69956230092177e-001
